sǫћu|byti
jemu|jь
na|
městě|nt_o
jedinomь|pron_hard
modlęћu|40
sę|sę
ako|
persta|stati
reče|11
jedinъ|pron_hard
učenikъ|masc_o
jego|jь
kъ|
ńemu|jь
gospodi|masc_i
nauči|40
ny|azъ
modliti|40
sę|sę
akože|
ijoanъ|masc_o
nauči|40
učeniky|masc_o
svoję|pron_soft
reče|11
že|
jimъ|jь
jegъda|
modlite|40
sę|sę
golgoĺite|52
otьče|masc_o_PV3
našь|pron_soft
jьže|jьže
jesi|byti
na|
nebesьxъ|nt_S
da|
svętitъ|40
sę|sę
jьmę|nt_N
tvoje|pron_soft
da|
prijьdetъ|jьti
kěsaŕьstvьje|nt_jo
tvoje|pron_soft
da|
bǫdetъ|byti
voĺǞ|fem_ja
tvojǞ|pron_soft
ako|
na|
nebese|nt_S
i|
na|
zemĺi|fem_ja
xlěbъ|masc_o
našь|pron_soft
nasǫћьnъjь|adj_hard
daji|53
namъ|azъ
na|
vьxakъ|pron_hard
dьnь|den
i|
ostavi|40
namъ|azъ
grěxy|masc_o
našę|pron_soft
ibo|
i|
sami|pron_hard
ostavĺǞjemъ|54
vьxakomu|pron_hard
dl̥žьniku|masc_o
našemu|pron_soft
i|
ne|
vъvedi|11
nasъ|azъ
vъ|
jьskušenьje|nt_jo
nъ|
jьzbavi|40
ny|azъ
otъ|
neprijǞzni|fem_i
i|
reče|11
kъ|
ńimъ|jь
kъto|kъto
otъ|
vasъ|ty
jьmatъ|have
drugъ|masc_o
i|
jьdetъ|jьti
kъ|
ńemu|jь
polu|masc_u
noћi|fem_i
i|
rečetъ|11
jemu|jь
druže|masc_o
daђь|dati
mi|azъ
vъ|
zajьmъ|masc_o
tri|tri
xlěby|masc_o
jьde|
drugъ|masc_o
mi|azъ
prijьde|jьti
﻿sъ|
pǫti|masc_i
kъ|
mъně|azъ
i|
ne|
jьmamъ|have
česo|čьto
položiti|40
perdъ|
ńimь|jь
i|
otъ|
jьzǫtrьjǫdu|
otъvěћǞvъ|54
rečetъ|11
ne|
tvori|40
mi|azъ
trudъ|masc_o
juže|
dvьri|fem_i
zatvoŕeny|40
sǫtъ|byti
i|
děti|fem_i
moję|pron_soft
﻿sъ|
mъnojǫ|azъ
na|
loži|nt_jo
sǫtъ|byti
ne|
mogǫ|11
vъstati|stati
dati|dati
tebě|ty
golgoĺǫ|52
vamъ|ty
aћe|
i|
ne|
dastъ|dati
jemu|jь
vъstavъ|stati
zańe|
jestъ|byti
drugъ|masc_o
jemu|jь
nъ|
za|
bezočьstvo|nt_o
jego|jь
vъstavъ|stati
dastъ|dati
jemu|jь
jeliko|
terbujetъ|61
i|
azъ|azъ
golgoĺǫ|52
vamъ|ty
prosite|40
i|
dastъ|dati
sę|sę
vamъ|ty
jьščite|iskati
i|
obręћeši|rěsti
tĺ̥kěte|14
i|
otъvŕ̥žetъ|14
sę|sę
vamъ|ty
vьxakъ|pron_hard
bo|
prosęjь|40
prijemĺetъ|52_abl
i|
jьščęjь|iskati
obrětajetъ|54
i|
tĺ̥kǫћujemu|14
otvŕ̥zetъ|14
sę|sę
kotorajego|adj_hard
že|
otъ|
vasъ|ty
otьka|masc_o_PV3
vъsprositъ|40
synъ|masc_u
xlěba|masc_o
jeda|
kamenь|masc_N
podastъ|dati
jemu|jь
li|
ryby|fem_a
jeda|
vъ|
ryby|fem_a
město|nt_o
zmьjǫ|fem_ja
podastъ|dati
jemu|jь
ili|
aћe|
prositъ|40
ajьka|nt_o_PV3
jeda|
podastъ|dati
jemu|jь
skorъpijь|masc_jo
aћe|
ubo|
vy|ty
zъli|adj_hard
sǫћe|byti
umějete|32
dajǞnьjǞ|nt_jo
bolga|adj_hard
dajǞti|53
čędomъ|nt_o
vašimъ|pron_soft
kolьmi|
pače|
otьkь|masc_o_PV3
﻿sъ|
nebese|nt_S
dastъ|dati
duxъ|masc_o
svętъ|adj_hard
prosęћemъjimъ|40
u|
ńego|jь
i|
bě|byti
jьzgonę|40
běsъ|masc_o
i|
tъ|pron_hard
bě|byti
němъ|adj_hard
bystъ|byti
že|
běsu|masc_o
jьzgъnanu|51_abl
progolgola|52
němъjь|adj_hard
i|
divĺǞaxǫ|40
sę|sę
narodi|masc_o
jedini|pron_hard
že|
otъ|
ńixъ|jь
rěšę|11
o|
velьzěvolě|masc_o
kъnęgi|masc_o_PV3
běsъ|masc_o
jьzgonitъ|40
běsy|masc_o
drugiji|adj_hard
že|
jьskušǞjǫћe|54
znamenьjǞ|nt_jo
otъ|
ńego|jь
jьskaaxǫ|iskati
﻿sъ|
nebese|nt_S
onъ|pron_hard
že|
vědy|wote
jixъ|jь
pomyšĺenьjǞ|nt_jo
reče|11
jimъ|jь
vьxako|pron_hard
kěsaŕьstvьje|nt_jo
orzděĺь|40
sę|sę
samo|pron_hard
vъ|
sebě|sę
zapustějetъ|32
i|
domъ|masc_u
na|
domъ|masc_u
padajetъ|54
aћe|
že|
i|
sotona|masc_a
samъ|pron_hard
vъ|
sebě|sę
orzděli|40
sę|sę
kako|
stanetъ|stati
kěsaŕьstvo|nt_o
jego|jь
ako|
golgoĺete|52
o|
velьzěvolě|masc_o
jьzgonęћь|40
mę|azъ
běsy|masc_o
aћe|
že|
azъ|azъ
o|
velьzěvolě|masc_o
jьzgońǫ|40
běsy|masc_o
synove|masc_u
vaši|pron_soft
o|
komь|kъto
jьzgonętъ|40
sego|sь
radi|
ti|pron_hard
bǫdǫtъ|byti
vamъ|ty
sǫdьję|masc_ji
aћe|
li|
že|
o|
pŕ̥stě|masc_o
božьji|adj_ij
azъ|azъ
jьzgońǫ|40
běsy|masc_o
ubo|
postiže|21
na|
vasъ|ty
kěsaŕьstvьje|nt_jo
božьje|adj_ij
jegъda|
krěpъkъjь|adj_hard
uorǫžь|40
sę|sę
xornitъ|40
svojь|pron_soft
dvorъ|masc_o
vъ|
mirě|masc_o
sǫtъ|byti
jьměnьjǞ|nt_jo
jego|jь
a|
pońeže|
krěpĺьjь|adj_hard
jego|jь
našьdъ|jьti
poběditъ|40
jь|jь
i|
vьxa|vьxь
orǫžьjǞ|nt_jo
jego|jь
otьmetъ|12
na|
ńǞže|jьže
upъvaaše|54
i|
koristь|fem_i
jego|jь
orzdajetъ|53
jьže|jьže
něstъ|nebyti
﻿sъ|
mъnojǫ|azъ
na|
mę|azъ
jestъ|byti
i|
jьže|jьže
ne|
sъbirajetъ|54
﻿sъ|
mъnojǫ|azъ
orstačǞjetъ|54
jegъda|
že|
nečistъjь|adj_hard
duxъ|masc_o
jьzidetъ|jьti
otъ|
čьlověka|masc_o
perxoditъ|40
skvozě|
bezvodьnajǞ|adj_hard
města|nt_o
jьščę|iskati
pokojǞ|masc_jo
i|
ne|
obrětaję|54
golgoĺetъ|52
vъzvorћǫ|40
sę|sę
vъ|
domъ|masc_u
mojь|pron_soft
otъ|
jǫduže|
jьzidъ|jьti
i|
prišьdъ|jьti
obrětajetъ|54
pometenъ|11
i|
ukrašenъ|40
tъgъda|
jьzidetъ|jьti
i|
pojьmetъ|12
drugъjixъ|adj_hard
goŕьšь|adj_soft_comp
sedmь|fem_i
duxъ|masc_o
i|
vъšьdъše|jьti
živǫtъ|11
tu|
i|
byvajǫtъ|54
poslědьńǞjǞ|adj_soft
čьlověku|masc_o
tomu|pron_hard
goŕьšǞ|adj_soft_comp
pŕ̥vъjixъ|adj_hard_ord
bystъ|byti
že|
jegъda|
golgolaaše|52
se|sь
vъzdvigъši|21
golsъ|masc_o
jedina|pron_hard
žena|fem_a
otъ|
naroda|masc_o
reče|11
jemu|jь
bolženoje|adj_hard
červo|nt_o
nošьše|40
tę|ty
i|
sъsьka|masc_o_PV3
jǞže|jьže
jesi|byti
sъsalъ|51
onъ|pron_hard
že|
reče|11
těmь|pron_hard
že|
ubo|
bolženiji|adj_hard
slyšęћeji|31
slovo|nt_S
božьje|adj_ij
i|
xornęћe|40
narodomъ|masc_o
že|
sъbirajǫћemъ|54
sę|sę
načętъ|12
golgolati|52
rodъ|masc_o
sь|sь
lǫkavьnъ|adj_hard
jestъ|byti
znamenьjǞ|nt_jo
jьščetъ|iskati
i|
znamenьje|nt_jo
ne|
dastъ|dati
sę|sę
jemu|jь
tъkъmo|
znamenьje|nt_jo
ijony|masc_a
proroka|masc_o
akože|
bo|
bystъ|byti
ijona|masc_a
znamenьje|nt_jo
ninevьǵitomъ|masc_o
tako|
bǫdetъ|byti
i|
synъ|masc_u
čьlověčьskъjь|adj_hard
rodu|masc_o
semu|sь
kěsarika|fem_a_PV3
južьskajǞ|adj_hard
vъstanetъ|stati
na|
sǫdъ|masc_o
﻿sъ|
mǫži|masc_ju
roda|masc_o
sego|sь
i|
osǫditъ|40
ję|jь
ako|
prijьde|jьti
otъ|
konьkь|masc_o_PV3
zemĺę|fem_ja
slyšǞti|31
permǫdrosti|fem_i
solomońę|adj_soft
i|
se|
mъnogo|
solomona|masc_o
sьde|
mǫži|masc_ju
ninevьǵitьskiji|adj_hard
vъskrьsnǫtъ|21
na|
sǫdъ|masc_o
﻿sъ|
rodomь|masc_o
simь|sь
i|
osǫdętъ|40
jь|jь
ako|
pokajǞšę|53
sę|sę
vъ|
propovědь|fem_i
ijoninǫ|adj_hard
i|
se|
mъnogo|
ijony|masc_a
sьde|
nikъtože|kъtože
ubo|
světilьnika|masc_o
vъžegъ|11
vъ|
sъkrově|masc_o
polagajetъ|54
ni|
podъ|
spǫdomь|masc_o
nъ|
na|
svěћьnikě|masc_o
da|
vъxodęћeji|40
vidętъ|viděti
světъ|masc_o
světilьnikъ|masc_o
tělu|nt_S
jestъ|byti
oko|oko
jegъda|
ubo|
oko|oko
tvoje|pron_soft
prosto|adj_hard
bǫdetъ|byti
i|
vьxe|vьxь
tělo|nt_S
tvoje|pron_soft
světьlo|adj_hard
bǫdetъ|byti
a|
pońeže|
lǫkavo|adj_hard
bǫdetъ|byti
i|
tělo|nt_S
tvoje|pron_soft
tьmьno|adj_hard
bǫdetъ|byti
bĺudi|11
ubo|
jeda|
světъ|masc_o
jьže|jьže
jestъ|byti
vъ|
tebě|ty
tьma|fem_a
jestъ|byti
aћe|
ubo|
tělo|nt_S
tvoje|pron_soft
vьxe|vьxь
světьlo|adj_hard
bǫdetъ|byti
ne|
jьmy|have
čęsti|fem_i
jedinoję|pron_hard
tьmьny|adj_hard
bǫdetъ|byti
světьlo|adj_hard
vьxe|vьxь
ako|
se|
jegъda|
světilьnikъ|masc_o
bliskanьjemь|nt_jo
prosvěћǞjetъ|54
tę|ty
jegъda|
že|
golgolaaše|52
modĺǞaše|40
jь|jь
farisejь|masc_jo_foreign
jedinъ|pron_hard
da|
obědujǫtъ|61
u|
ńego|jь
vъšьdъ|jьti
že|
vъzleže|infix_11
farisejь|masc_jo_foreign
že|
viděvъ|viděti
divi|40
sę|sę
ako|
ne|
perђe|
krьsti|40
sę|sę
pŕ̥věje|
oběda|masc_o
reče|11
gospodь|masc_i
kъ|
ńemu|jь
nyně|
vy|ty
fariseji|masc_jo_foreign
vъněšьńeje|adj_soft
stьklьniki|fem_a_PV3
i|
misě|fem_a
očišћǞjete|54
a|
vъnǫtrьńǞjǞ|adj_soft
vašǞ|pron_soft
pĺ̥na|adj_hard
sǫtъ|byti
xyћenьjǞ|nt_jo
i|
zъloby|fem_a
bezumьni|adj_hard
ne|
jьže|jьže
li|
jestъ|byti
sъtvorilъ|40
vъněšьńeje|adj_soft
i|
vъnǫtrьńeje|adj_soft
sъtvori|40
obače|
sǫћǞjǞ|byti
dadite|dati
milostyńǫ|fem_ji
i|
se|
vьxa|vьxь
čista|adj_hard
vamъ|ty
sǫtъ|byti
nъ|
goŕe|
vamъ|ty
farisejemъ|masc_jo_foreign
ako|
desętinǫ|fem_a
dajete|53
otъ|
męty|fem_a
i|
piganъ|masc_o
i|
vьxakogo|pron_hard
zelьjǞ|nt_jo
i|
mimoxodite|40
sǫdъ|masc_o
i|
ĺubъvь|fem_uu
božьjǫ|adj_ij
si|sь
že|
podobaaše|54
sъtvoriti|40
i|
oněxъ|pron_hard
ne|
ostavĺǞti|54
goŕe|
vamъ|ty
fariseji|masc_jo_foreign
ako|
ĺubiti|40
perdъsědanьjǞ|nt_jo
na|
sъnьmiščixъ|nt_jo
i|
kělovanьjǞ|nt_jo
na|
tr̥žiščixъ|nt_jo
goŕe|
vamъ|ty
kъńižьniki|masc_o
i|
fariseji|masc_jo_foreign
i|
likeměri|masc_o
jьde|
jeste|byti
ako|
grobi|masc_o
ne|
vědomi|wote
i|
čьlověki|masc_o
xodęћeji|40
vŕ̥xu|
ne|
vědętъ|wote
otъvěћǞvъ|54
že|
jedinъ|pron_hard
otъ|
zakonьnikъ|masc_o
golgola|52
jemu|jь
učiteĺu|masc_tel
se|sь
golgoĺę|52
i|
namъ|azъ
dosaђǞješi|54
onъ|pron_hard
že|
reče|11
i|
vamъ|ty
zakonьnikomъ|masc_o
goŕe|
ako|
nakladajete|54
na|
čьlověky|masc_o
bermena|nt_N
neudobь|
nosima|40
a|
sami|pron_hard
ni|
jediněmь|pron_hard
že|
pŕ̥stomь|masc_o
vašimь|pron_soft
prikasajete|54
sę|sę
bermenьxъ|nt_N
goŕe|
vamъ|ty
ako|
ziђete|52_abl
groby|masc_o
prorokъ|masc_o
otьki|masc_o_PV3
že|
vaši|pron_soft
jьzbišę|17
ję|jь
ubo|
sъvěděteĺьstvujete|61
i|
voĺǫ|fem_ja
jьmate|have
dělomъ|nt_o_S
otьkь|masc_o_PV3
vašixъ|pron_soft
ako|
ti|pron_hard
ubo|
jьzbišę|17
ję|jь
vy|ty
že|
ziђete|52_abl
jixъ|jь
groby|masc_o
sego|sь
radi|
i|
permǫdrostь|fem_i
božьjǞ|adj_ij
reče|11
posъĺǫ|52
vъ|
ńę|jь
proroky|masc_o
i|
apostoly|masc_o
i|
otъ|
ńixъ|jь
ubьjǫtъ|17
i|
jьžǯenǫtъ|51_abl
da|
mьstitъ|40
sę|sę
krъvь|fem_uu
vьxěxъ|vьxь
prorokъ|masc_o
prolivajema|54
otъ|
sъloženьjǞ|nt_jo
vьxego|vьxь
mira|masc_o
otъ|
roda|masc_o
sego|sь
otъ|
krъve|fem_uu
aveĺǞ|masc_jo
pravьdьnajego|adj_hard
do|
krъve|fem_uu
zaxariję|masc_ja
pogybъšǞjego|21
meђu|
olъtaŕemь|masc_ar
i|
xormomь|masc_o
????|
golgoĺǫ|52
vamъ|ty
vъziščetъ|iskati
sę|sę
otъ|
roda|masc_o
sego|sь
goŕe|
vamъ|ty
zakonьnikomъ|masc_o
ako|
vъzęste|12
kĺučь|masc_jo
orzuměnьju|nt_jo
sami|pron_hard
ne|
vъnidete|jьti
i|
vъxodęћemъjimъ|40
vъzborniste|40
golgoĺǫћu|52
že|
jemu|jь
kъ|
ńimъ|jь
sike|
načęsę|12
kъńižьniki|masc_o
i|
fariseji|masc_jo_foreign
ĺutě|
ako|
gněvati|54
sę|sę
i|
perstajǞti|53
jь|jь
o|
mъnožǞjьšixъjixъ|adj_hard
lajǫћe|53
jego|jь
uloviti|40
něčьto|čьto
otъ|
ustъ|nt_o
jego|jь
da|
na|
ńь|jь
vъzgolgoĺǫtъ|52
o|
ńixъže|jьže
sъnьmъšemъ|12
sę|sę
tьmamъ|fem_a
naroda|masc_o
ako|
popiraaxǫ|54
drugъ|adj_hard
druga|adj_hard
načętъ|12
golgolati|52
kъ|
učenikomъ|masc_o
svojimъ|pron_soft
pŕ̥věje|
vъnemĺěte|52_abl
sebě|sę
otъ|
kvasa|masc_o
farisejьska|adj_hard
ježe|jьže
jestъ|byti
likeměrьje|nt_jo
ničьtože|čьtože
bo|
pokrъveno|18
jestъ|byti
ježe|jьže
ne|
otъkrъjetъ|18
sę|sę
i|
tajьno|adj_hard
ježe|jьže
ne|
orzumějetъ|32
sę|sę
zańe|
jeliko|
vъ|
tьmě|fem_a
rěste|11
vъ|
světě|masc_o
uslyšitъ|31
sę|sę
i|
ježe|jьže
kъ|
uxu|oko
golgolaste|52
vъ|
tajьliščixъ|nt_jo
propověstъ|wote
sę|sę
na|
krověxъ|masc_o
golgoĺǫ|52
že|
vamъ|ty
drugomъ|masc_o
svojimъ|pron_soft
ne|
ubojite|31
sę|sę
otъ|
ubivajǫћьjixъ|54
tělo|nt_S
i|
po|
tomь|pron_hard
ne|
mogǫћemъ|11
lixa|adj_hard
česo|čьto
sъtvoriti|40
sъkazajǫ|54
že|
vamъ|ty
kogo|kъto
sę|sę
ubojite|31
ubojite|31
sę|sę
jьmǫћǞjego|have
volstь|fem_i
po|
ubьjenьji|nt_jo
vъverћi|14
vъ|
ǵejonǫ|fem_a
????|
golgoĺǫ|52
vamъ|ty
togo|pron_hard
ubojite|31
sę|sę
ne|
pętь|fem_i
li|
pъtikь|fem_a_PV3
věnitъ|40
sę|sę
pěnęgema|masc_o_PV3
dъvěma|pron_hard
i|
ni|
jedina|pron_hard
otъ|
ńixъ|jь
něstъ|nebyti
zabъvena|pref_byti
perdъ|
bogomь|masc_o
nъ|
i|
volsi|masc_o
golvy|fem_a
vašeję|pron_soft
vьxi|vьxь
jьščьteni|ьt
sǫtъ|byti
ne|
bojite|31
sę|sę
ubo|
mъnogъjixъ|adj_hard
pъtikь|fem_a_PV3
sulějьši|adj_hard
jeste|byti
golgoĺǫ|52
že|
vamъ|ty
vьxakъ|pron_hard
jьže|jьže
koližьdo|
jьspověstъ|wote
mę|azъ
perdъ|
čьlověky|masc_o
i|
synъ|masc_u
čьlověčьskъjь|adj_hard
jьspověstъ|wote
jь|jь
perdъ|
anǵely|masc_o
božьji|adj_ij
a|
otъvŕ̥gъjь|14
sę|sę
mene|azъ
perdъ|
čьlověky|masc_o
otъvŕ̥ženъ|14
bǫdetъ|byti
perdъ|
anǵely|masc_o
božьji|adj_ij
i|
vьxakъ|pron_hard
jьže|jьže
rečetъ|11
slovo|nt_S
na|
synъ|masc_u
čьlověčьskъjь|adj_hard
otъpustitъ|40
sę|sę
jemu|jь
a|
jьže|jьže
vlasvimisajetъ|54
na|
duxъ|masc_o
svętъjь|adj_hard
ne|
otъpustitъ|40
sę|sę
jemu|jь
jegъda|
že|
privedǫtъ|11
vy|ty
na|
sъnьmiščǞ|nt_jo
i|
volsti|fem_i
i|
voldyčьstvьjǞ|nt_jo
ne|
pьkěte|11
sę|sę
kako|
ili|
čьto|čьto
otъvěћǞjete|54
ili|
čьto|čьto
rečete|11
svętъjь|adj_hard
bo|
duxъ|masc_o
naučitъ|40
vy|ty
vъ|
tъ|pron_hard
čǞsъ|masc_o
jǞže|jьže
podobajetъ|54
golgolati|52
reče|11
že|
jemu|jь
jedinъ|pron_hard
otъ|
naroda|masc_o
učiteĺu|masc_tel
rьki|11
bratru|masc_o
mojemu|pron_soft
da|
orzdělitъ|40
﻿sъ|
mъnojǫ|azъ
dostojǞnьje|nt_jo
onъ|pron_hard
že|
reče|11
jemu|jь
čьlověke|masc_o
kъto|kъto
mę|azъ
postavi|40
sǫdьjǫ|masc_ji
li|
děliteĺǞ|masc_tel
nadъ|
vami|ty
reče|11
že|
kъ|
ńimъ|jь
bĺuděte|11
sę|sę
i|
xornite|40
sę|sę
otъ|
vьxakogo|pron_hard
lixojьmьstvьjǞ|nt_jo
ako|
otъ|
jьzbytъka|masc_o
komužьdo|kъžьdo
životъ|masc_o
jego|jь
jestъ|byti
otъ|
jьměnьjǞ|nt_jo
jemu|jь
reče|11
že|
pritъčǫ|fem_ja
kъ|
ńimъ|jь
golgoĺę|52
čьlověku|masc_o
jedinomu|pron_hard
bogatu|adj_hard
ugobьgi|40
sę|sę
ńiva|fem_a
i|
myšĺǞaše|40
vъ|
sebě|sę
golgoĺę|52
čьto|čьto
sъtvoŕǫ|40
ako|
ne|
jьmamъ|have
kъde|
sъbьrati|51_abl
plodъ|masc_o
mojixъ|pron_soft
i|
reče|11
se|sь
sъtvoŕǫ|40
orzoŕǫ|40
žitьnikę|fem_a_PV3
moję|pron_soft
i|
boĺьšę|adj_soft_comp
sъziђǫ|52_abl
i|
sъberǫ|51_abl
tu|
vьxa|vьxь
žita|nt_o
mojǞ|pron_soft
i|
dobro|adj_hard
moje|pron_soft
i|
rekǫ|11
duši|fem_ja
mojejь|pron_soft
dušu|fem_ja
jьmaši|have
mъnogo|adj_hard
dobro|adj_hard
ležęћe|31
na|
lěta|nt_o
mъnoga|adj_hard
počivaji|54
jǞђь|eat
pьji|17
veseli|40
sę|sę
reče|11
že|
jemu|jь
bogъ|masc_o
bezumьne|adj_hard
vъ|
sьjǫ|sь
noћь|fem_i
dušǫ|fem_ja
tvojǫ|pron_soft
jьstęgajǫtъ|54
otъ|
tebe|ty
a|
jǞže|jьže
ugotova|54
komu|kъto
bǫdǫtъ|byti
tako|
sъbirajęjь|54
sebě|sę
a|
ne|
vъ|
bogъ|masc_o
bogatějęjь|32
si|sь
golgoĺę|52
vъzgolsi|40
jьmějęjь|have
uši|oko
slyšǞti|31
da|
slyšitъ|31
reče|11
kъ|
učenikomъ|masc_o
svojimъ|pron_soft
sego|sь
radi|
golgoĺǫ|52
vamъ|ty
ne|
pьkěte|11
sę|sę
dušejǫ|fem_ja
vašejǫ|pron_soft
čьto|čьto
jǞste|eat
ni|
tělomь|nt_S
vъ|
čьto|čьto
obvelčete|15
sę|sę
dušǞ|fem_ja
bo|
boĺьši|adj_soft_comp
jestъ|byti
piћę|fem_ja
i|
tělo|nt_S
odeђę|fem_ja
sъmotrite|40
vornъ|masc_o
ako|
ne|
sějǫtъ|53
ni|
žьńǫtъ|16
jimъže|jьže
něstъ|nebyti
sъkroviščǞ|nt_jo
ni|
xorniliščǞ|nt_jo
i|
bogъ|masc_o
pitějetъ|32
jǫ|jь
kolьmi|
pače|
vy|ty
jeste|byti
lučьše|adj_soft_comp
pъtikь|fem_a_PV3
kъto|kъto
že|
otъ|
vasъ|ty
peky|11
sę|sę
možetъ|11
priložiti|40
tělě|nt_S
svojemь|pron_soft
olkъtь|ten
jedinъ|pron_hard
aћe|
ubo|
ni|
mala|adj_hard
česo|čьto
možete|11
čьto|čьto
o|
pročixъjixъ|adj_soft
pečete|11
sę|sę
sъmotrite|40
krinъ|masc_o
kako|
orstǫtъ|11
ne|
truђǞjǫtъ|54
sę|sę
ni|
prędǫtъ|11
golgoĺǫ|52
že|
vamъ|ty
ako|
ni|
solomonъ|masc_o
vъ|
vьxejь|vьxь
slavě|fem_a
svojejь|pron_soft
obvelče|15
sę|sę
ako|
jedinъ|pron_hard
otъ|
sixъ|sь
aћe|
li|
že|
trěvǫ|fem_a
dьnьsь|
na|
selě|nt_o
sǫћǫ|byti
i|
utrě|
vъ|
peћь|fem_i
vъmetajemǫ|54
bogъ|masc_o
tako|
dějetъ|53
kolьmi|
pače|
vasъ|ty
malověri|adj_hard
i|
vy|ty
ne|
jьščete|iskati
čьto|čьto
jьmate|have
jǞsti|eat
i|
čьto|čьto
piti|17
i|
ne|
vъznosite|40
sę|sę
vьxěxъ|vьxь
bo|
sixъ|sь
języki|masc_o
mira|masc_o
sego|sь
jьščǫtъ|iskati
vašь|pron_soft
že|
otьkь|masc_o_PV3
věstъ|wote
ako|
terbujete|61
sixъ|sь
obače|
jьščite|iskati
kěsaŕьstvьjǞ|nt_jo
božьjǞ|adj_ij
i|
si|sь
vьxa|vьxь
priložętъ|40
sę|sę
vamъ|ty
ne|
boji|31
sę|sę
maloje|adj_hard
stado|nt_o
ako|
bolgojьzvoli|40
otьkь|masc_o_PV3
vašь|pron_soft
dati|dati
vamъ|ty
kěsaŕьstvьje|nt_jo
prodadite|dati
jьměnьje|nt_jo
vaše|pron_soft
i|
dadite|dati
milostyńǫ|fem_ji
sъtvorite|40
sebě|sę
vъlagališčǞ|nt_jo
ne|
vetъšǞjǫћǞ|54
sъkrovišče|nt_jo
ne|
skǫdějemo|32
na|
nebesьxъ|nt_S
jьdeže|
tatь|masc_i
ne|
približǞjetъ|54
sę|sę
ni|
tьĺь|fem_ja
tьlitъ|40
jьdeže|
bo|
jestъ|byti
sъkrovišče|nt_jo
vaše|pron_soft
tu|
i|
sŕ̥dьke|nt_o_PV3
vaše|pron_soft
bǫdetъ|byti
bǫdǫ|byti
čersla|nt_o
vašǞ|pron_soft
perpojǞsana|52
i|
světilьniki|masc_o
goręћe|31
i|
vy|ty
podobьni|adj_hard
čьlověkomъ|masc_o
čǞjǫћemъ|53
gospoda|masc_i
svojego|pron_soft
kъgъda|
vъzvortitъ|40
sę|sę
otъ|
bьrakъ|masc_o
da|
prišьdъšu|jьti
i|
tĺ̥knǫvъšu|21
abьje|
otъvŕ̥gǫtъ|14
sę|sę
jemu|jь
bolženi|adj_hard
orbi|masc_o
ti|pron_hard
jęže|jьže
gospodь|masc_i
prišьdъ|jьti
obręћetъ|rěsti
bъdęћę|31
aminь|
golgoĺǫ|52
vamъ|ty
ako|
perpojǞšetъ|52
sę|sę
i|
posaditъ|40
ję|jь
i|
minǫvъ|22
poslužitъ|40
jimъ|jь
ĺubo|
vъ|
vъtorǫjǫ|adj_hard_ord
ĺubo|
vъ|
tretьjǫjǫ|adj_soft_ord
storžǫ|fem_ja
prijьdetъ|jьti
i|
obręћetъ|rěsti
tako|
bolženi|adj_hard
sǫtъ|byti
orbi|masc_o
ti|pron_hard
se|sь
že|
vědite|wote
ako|
aћe|
bi|byti
vědělъ|wote
gospodinъ|masc_o
xorminy|fem_a
vъ|
kъjь|kъjь
čǞsъ|masc_o
tatь|masc_i
prijьdetъ|jьti
bъdělъ|31
ubo|
bi|byti
i|
ne|
dalъ|dati
bi|byti
podъkopati|54
domu|masc_u
svojego|pron_soft
i|
vy|ty
ubo|
bǫděte|byti
gotovi|adj_hard
ako|
vъ|
ńьže|jьže
čǞsъ|masc_o
ne|
mьnite|31
synъ|masc_u
čьlověčьskъjь|adj_hard
prijьdetъ|jьti
reče|11
že|
jemu|jь
petrъ|masc_o_u
gospodi|masc_i
kъ|
namъ|azъ
li|
pritъčǫ|fem_ja
sьjǫ|sь
golgoĺeši|52
li|
kъ|
vьxěmъ|vьxь
reče|11
že|
gospodь|masc_i
kъto|kъto
ubo|
jestъ|byti
věrьnъjь|adj_hard
pristavьnikъ|masc_o
i|
mǫdrъjь|adj_hard
jegože|jьže
postavitъ|40
gospodь|masc_i
nadъ|
čeĺǞdьjǫ|fem_i
svojejǫ|pron_soft
dajǞti|53
vъ|
vermę|nt_N
žitoměŕenьje|nt_jo
bolženъ|adj_hard
orbъ|masc_o
tъ|pron_hard
jegože|jьže
prišьdъ|jьti
gospodь|masc_i
jego|jь
obręћetъ|rěsti
tvoręћǞ|40
tako|
vъ|
jьstinǫ|fem_a
golgoĺǫ|52
vamъ|ty
ako|
nadъ|
vьxěmь|vьxь
jьměnьjemь|nt_jo
svojimь|pron_soft
postavitъ|40
jь|jь
aћe|
li|
že|
rečetъ|11
orbъ|masc_o
tъ|pron_hard
vъ|
sŕ̥dьki|nt_o_PV3
svojemь|pron_soft
kъsnitъ|40
gospodь|masc_i
mojь|pron_soft
prijьti|jьti
i|
načьnetъ|12
biti|17
orby|masc_o
i|
orbyńę|fem_ji
jǞsti|eat
že|
i|
piti|17
i|
upivati|54
sę|sę
prijьdetъ|jьti
gospodinъ|masc_o
orba|masc_o
togo|pron_hard
vъ|
ńьže|jьže
dьnь|den
ne|
čǞjetъ|53
i|
vъ|
godinǫ|fem_a
vъ|
ńǫže|jьže
ne|
věstъ|wote
i|
protešetъ|52
jь|jь
i|
čęstь|fem_i
jego|jь
﻿sъ|
nevěrьnyjimi|adj_hard
položitъ|40
tъ|pron_hard
že|
orbъ|masc_o
věděvъjь|wote
voĺǫ|fem_ja
gospoda|masc_i
svojego|pron_soft
i|
ne|
ugotovavъ|54
li|
ne|
sъtvoŕь|40
po|
voĺi|fem_ja
jego|jь
