form,lemma,id,lemma_id,sentence_id,pos,morphology
въпрошшимь,въпросити,2104960,59343,177844,V-,-supaml-wi
зaконницѣ,законъ,2104961,66676,177844,Nb,-s---ml--i
Ѡ,о,2104962,58881,177845,R-,---------n
въпaдъшиімь,въпасти,2104963,66863,177845,V-,-supaml-wi
въ,въ,2104964,58774,177845,R-,---------n
рaзбоꙇникꙑ,разбоиникъ,2104965,59131,177845,Nb,-p---ma--i
Ѡ,о,2104966,58881,177846,R-,---------n
мaриі,мариꙗ,2104967,65899,177846,Ne,-s---fl--i
ꙇ,и,2104968,58771,177846,C-,---------n
мaрⸯтѣ,маръта,2104969,68600,177846,Ne,-s---fl--i
Ѡ,о,2104970,58881,177847,R-,---------n
молитвѣ,молитва,2104971,59126,177847,Nb,-s---fl--i
Ѡ,о,2104972,58881,177848,R-,---------n
ꙇмѫштіимь,имѣти,2104973,59090,177848,V-,-sppaml-wi
бѣсъ,бѣсъ,2104974,59256,177848,Nb,-s---ma--i
нѣмъ,нѣмъ,2104975,64445,177848,A-,-s---mapsi
Ѡ,о,2104976,58881,177849,R-,---------n
възъпивъшиі,възъпити,2104977,59237,177849,V-,-supafl-wi
глaсомь,гласъ,2104978,58926,177849,Nb,-s---mi--i
отъ,отъ,2104979,58785,177849,R-,---------n
нaродa,народъ,2104980,59137,177849,Nb,-s---mg--i
Ѡ,о,2104981,58881,177850,R-,---------n
просѧштіхъ,просити,2104982,59329,177850,V-,-pppaml-wi
знaменьѣ,знамениѥ,2104983,64232,177850,Nb,-s---ng--i
Ѡ,о,2104984,58881,177851,R-,---------n
фaрисѣі,фарисеи,2104985,60183,177851,Nb,-p---mg--i
оубѣждьшимъ,оубѣдити,2104986,66717,177851,V-,-supaml-wi
и҃сa,исоусъ,2104987,58917,177851,Ne,-s---mg--i
Ѡ,о,2104988,58881,177852,R-,---------n
кaaниі,каꙗниѥ,2104989,134797,177852,Nb,-s---nl--i
зaконникъ,законъ,2104990,66676,177852,Nb,-s---mn--i
Ѡ,о,2104991,58881,177853,R-,---------n
квaсѣ,квасъ,2104992,64586,177853,Nb,-s---ml--i
фaрисѣꙇсцѣ,фарисеискъ,2104993,64587,177853,A-,-s---qlpsi
Ѡ,о,2104994,58881,177854,R-,---------n
хотѧштиімь,хотѣти,2104995,64035,177854,V-,-sppaml-wi
рaздѣлити,раздѣлити,2104996,66196,177854,V-,--pna----i
ꙇмѣнье,имѣниѥ,2104997,67543,177854,Nb,-s---na--i
Ѡ,о,2104998,58881,177855,R-,---------n
богaтѣмь,богатъ,2104999,64089,177855,A-,-s---mlpti
емоуже,иже,2105000,58800,177855,Pr,-s---md--i
оугобьзи,оугобьѕити,2105001,68678,177855,V-,3saia----i
сѧ,себе,2105002,58829,177855,Pk,3s---qa--i
н҄ивa,нива,2105003,68677,177855,Nb,-s---fn--i
Ѡ,о,2105004,58881,177856,R-,---------n
гaлилѣꙇхъ,галилеи,2105005,68711,177856,Nb,-p---nl--i
ꙇже,иже,2105006,58800,177856,Pr,-p---mn--i
бѣaхѫ,бꙑти,2105007,58773,177856,V-,3piia----i
въ,въ,2105008,58774,177856,R-,---------n
силоуaмѣ,сило,2105009,134802,177856,Nb,-s---ml--i
Ѡ,о,2105010,58881,177857,R-,---------n
ꙇмѫшті,имѣти,2105011,59090,177857,V-,-sppafl-si
д҃хъ,доухъ,2105012,58909,177857,Nb,-s---ma--i
недѫжьнъ,недѫжьнъ,2105013,60230,177857,A-,-s---mapsi
Ѡ,о,2105014,58881,177858,R-,---------n
притъчaхъ,притъча,2105015,59485,177858,Nb,-p---fl--i
Ѡ,о,2105016,58881,177859,R-,---------n
въпрошшимь,въпросити,2105017,59343,177859,V-,-supaml-wi
aште,аще,2105018,58819,177859,G-,---------n
мaло,мало,2105019,66567,177859,Df,-------p-i
с҃пaемъꙇхъ,съпасати,2105020,68734,177859,V-,-ppppmg-wi
Ѡ,о,2105021,58881,177860,R-,---------n
рекъшиіхъ,рещи,2105022,58793,177860,V-,-pupaml-wi
ꙇ҃сви,исоусъ,2105023,58917,177860,Ne,-s---md--i
ꙇродa,иродъ,2105024,66324,177860,Ne,-s---mg--i
рaди,ради,2105025,59331,177860,R-,---------n
Ѡ,о,2105026,58881,177861,R-,---------n
водънотрѫдовитѣмь,водьнотрѫдовитъ,2105027,138715,177861,A-,-s---mlpti
Ѡ,о,2105028,58881,177862,R-,---------n
не,не,2105029,58767,177862,Df,---------n
л҄юбити,любити,2105030,64015,177862,V-,--pna----i
въпръвьзлѣгaниі,въпръвъзлѣганиѥ,2105031,139332,177862,Nb,-p---mn--i
Ѡ,о,2105032,58881,177863,R-,---------n
зъвaнъꙇхъ,зъвати,2105033,65693,177863,V-,-puppml-wi
нa,на,2105034,58783,177863,R-,---------n
вечер҄ѭ,вечерꙗ,2105035,64034,177863,Nb,-s---fa--i
Ѡ,о,2105036,58881,177864,R-,---------n
стлъпѣ,стлъпъ,2105037,59489,177864,Nb,-s---ml--i
притъчa,притъча,2105038,59485,177864,Nb,-s---fn--i
Ѡ,о,2105039,58881,177865,R-,---------n
сътѣ,съто,2105040,66263,177865,Ma,-d---na--i
овьць,овьца,2105041,65130,177865,Nb,-s---fa--i
притъчa,притъча,2105042,59485,177865,Nb,-s---fn--i
Ѡ,о,2105043,58881,177866,R-,---------n
ошьдъшиімь,отити,2105044,59492,177866,V-,-supaml-wi
въ,въ,2105045,58774,177866,R-,---------n
стрaнѫ,страна,2105046,59047,177866,Nb,-s---fa--i
дaлече,далече,2105047,66858,177866,Df,-------p-i
Ѡ,о,2105048,58881,177867,R-,---------n
пристaвьницѣ,приставьникъ,2105049,67043,177867,Nb,-s---ml--i
непрaвьдьнѣемь,неправьдьнъ,2105050,66287,177867,A-,-s---olpwi
Ѡ,о,2105051,58881,177868,R-,---------n
богaтѣмь,богатъ,2105052,64089,177868,A-,-s---mlpti
ꙇ,и,2105053,58771,177868,C-,---------n
лaзaри,лазаръ,2105054,68861,177868,Ne,-s---ml--i
Ѡ,о,2105055,58881,177869,R-,---------n
десѧти,десѧть,2105056,59079,177869,Ma,-p---pa--i
прокaженъ,прокаженъ,2105057,64134,177869,A-,-s---mnpsi
Ѡ,о,2105058,58881,177870,R-,---------n
сѫдиі,сѫдии,2105059,66222,177870,Nb,-s---md--i
непрaвдьнѣмь,неправьдьнъ,2105060,66287,177870,A-,-s---nlpwi
Ѡ,о,2105061,58881,177871,R-,---------n
фaрисѣі,фарисеи,2105062,60183,177871,Nb,-p---mg--i
и,и,2105063,58771,177871,C-,---------n
мꙑтaри,мꙑтарь,2105064,65554,177871,Nb,-p---mi--i
Ѡ,о,2105065,58881,177872,R-,---------n
въпрошьшимь,въпросити,2105066,59343,177872,V-,-supaml-wi
богaтѣ,богатъ,2105067,64089,177872,A-,-s---mlpsi
Ѡ,о,2105068,58881,177873,R-,---------n
слѣпѣемь,слѣпъ,2105069,64747,177873,A-,-s---olpwi
Ѡ,о,2105070,58881,177874,R-,---------n
зaкьхеі,закьхеи,2105071,68938,177874,Ne,-s---mn--i
Ѡ,о,2105072,58881,177875,R-,---------n
ошьдъшимь,отити,2105073,59492,177875,V-,-supaml-wi
приѩти,приѩти,2105074,59498,177875,V-,--pna----i
ц҃рсье,цѣсарьствиѥ,2105075,58998,177875,Nb,-s---na--i
Ѡ,о,2105076,58881,177876,R-,---------n
примъшіхъ,приѩти,2105077,59498,177876,V-,-pupaml-wi
ꙇ҃,и,2105078,58771,177876,C-,---------n
мънaсъ,мънасъ,2105079,68946,177876,Nb,---------n
Ѡ,о,2105080,58881,177877,R-,---------n
жрѣбѧти,жрѣбѧ,2105081,133962,177877,Ma,-s---fg--i
Ѡ,о,2105082,58881,177878,R-,---------n
въпрошьшихъ,въпросити,2105083,59343,177878,V-,-pupaml-wi
г҃ѣ,господь,2105084,58858,177878,Nb,-s---ml--i
aрхиереꙇхъ,архиереи,2105085,59136,177878,Nb,-p---ml--i
ꙇ,и,2105086,58771,177878,C-,---------n
кънижьницѣхъ,кънижьникъ,2105087,59135,177878,Nb,-p---ml--i
Ѡ,о,2105088,58881,177879,R-,---------n
виногрaдѣ,виноградъ,2105089,59493,177879,Nb,-s---ml--i
Ѡ,о,2105090,58881,177880,R-,---------n
лaѭштіхъ,лаꙗти,2105091,68661,177880,V-,-pppaml-wi
к҄инъсa,кинъсъ,2105092,59999,177880,Nb,-s---mg--i
рaди,ради,2105093,59331,177880,R-,---------n
Ѡ,о,2105094,58881,177881,R-,---------n
сaдоукеꙇхъ,садоукеи,2105095,67124,177881,Nb,-p---ml--i
Ѡ,о,2105096,58881,177882,R-,---------n
въпрошениі,въпрошениѥ,2105097,85874,177882,Nb,-s---nl--i
г҃ни,господьнь,2105098,58991,177882,A-,-s---olpsi
къ,къ,2105099,58898,177882,R-,---------n
фaрисеомъ,фарисеи,2105100,60183,177882,Nb,-p---md--i
Ѡ,о,2105101,58881,177883,R-,---------n
дaвъшиі,дати,2105102,58843,177883,V-,-supafl-wi
обa,оба,2105103,59078,177883,Ma,-d---ma--i
пѣнѧзa,пѣнѧѕь,2105104,60003,177883,Nb,-d---ma--i
Ѡ,о,2105105,58881,177884,R-,---------n
к҄инⸯсѣ,кинъсъ,2105106,59999,177884,Nb,-s---ml--i
ЕвaꙉЕлиЕ,евангелиѥ,2105107,59036,177885,Nb,-s---nn--i
Ѡтъ,отъ,2105108,58785,177885,R-,---------n
Лоукꙑ,лоука,2105109,69179,177885,Ne,-s---mg--i
Пон҄еже,понѥже,2105110,65912,177886,G-,---------n
оубо,оубо,2105111,58911,177886,Df,---------n
мнози,мъногъ,2105112,58961,177886,A-,-p---mnpsi
нaчѧшѧ,начѧти,2105113,59102,177886,V-,3paia----i
чинити,чинити,2105114,67584,177886,V-,--pna----i
повѣсть,повѣсть,2105115,67585,177886,Nb,-s---fa--i
о,о,2105116,58881,177886,R-,---------n
ꙇзвѣстънъꙇхъ,извѣстовати,2105117,67587,177886,V-,-puppql-wi
въ,въ,2105118,58774,177886,R-,---------n
нaсъ,мꙑ,2105119,59257,177886,Pp,1p---ql--i
вештехъ,вещь,2105120,67446,177886,Nb,-p---fl--i
ѣкоже,ꙗкоже,2105121,59040,177886,Dq,---------n
прѣдaшѧ,прѣдати,2105122,58768,177886,V-,3paia----i
нaмъ,мꙑ,2105123,59257,177886,Pp,1p---qd--i
бꙑвъшеі,бꙑти,2105124,58773,177886,V-,-pupamn-wi
ꙇскони,искони,2105125,67534,177886,Df,---------n
сaмовидьци,самовидьць,2105126,67590,177886,Nb,-p---mn--i
ꙇ,и,2105127,58771,177886,C-,---------n
слоугꙑ,слоуга,2105128,58772,177886,Nb,-p---mn--i
словеси,слово,2105129,58855,177886,Nb,-s---nd--i
ꙇзволи,изволити,2105130,67592,177886,V-,3saia----i
сѧ,себе,2105131,58829,177886,Pk,3s---qa--i
ꙇ,и,2105132,58901,177886,Df,---------n
мьнѣ,азъ,2105133,58807,177886,Pp,1s---qd--i
хождьшю,ходити,2105134,58986,177886,V-,-supamd-si
ꙇспръвa,испрьва,2105135,69507,177886,Df,---------n
по,по,2105136,58960,177886,R-,---------n
всѣхъ,вьсь,2105137,58821,177886,Px,-p---ml--i
въ,въ,2105138,58774,177886,R-,---------n
ꙇстинѫ,истина,2105139,59928,177886,Nb,-s---fa--i
по,по,2105140,58960,177886,R-,---------n
рѧдоу,рѧдъ,2105141,67586,177886,Nb,-s---md--i
псaти,пьсати,2105142,60196,177886,V-,--pna----i
тебѣ,тꙑ,2105143,58769,177886,Pp,2s---qd--i
слaвънъꙇ,славьнъ,2105144,67588,177886,A-,-s---mvpwi
тⸯеофиле,ѳеофилъ,2105145,67589,177886,Ne,-s---mv--i
дa,да,2105146,58766,177886,G-,---------n
рaзоумѣеши,разоумѣти,2105147,59914,177886,V-,2spia----i
о,о,2105148,58881,177886,R-,---------n
н҄ихъже,иже,2105149,58800,177886,Pr,-p---ql--i
нaоучилъ,наоучити,2105150,66564,177886,V-,-sspamn-si
сѧ,себе,2105151,58829,177886,Pk,3s---qa--i
еси,бꙑти,2105152,58773,177886,V-,2spia----i
словесехъ,слово,2105153,58855,177886,Nb,-p---nl--i
оутвръжденье,оутврьждениѥ,2105154,67591,177886,Nb,-s---na--i
бꙑстъ,бꙑти,2105155,58773,177901,V-,3saia----i
въ,въ,2105156,58774,177901,R-,---------n
дьни,дьнь,2105157,58915,177901,Nb,-p---ma--i
ꙇродa,иродъ,2105158,66324,177901,Ne,-s---mg--i
ц҃рѣ,цѣсарь,2105159,64252,177901,Nb,-s---mg--i
ꙇюдеꙇскa,июдеискъ,2105160,65434,177901,A-,-s---ogpsi
ꙇереі,иѥреи,2105161,67474,177901,Nb,-s---mn--i
етеръ,етеръ,2105162,66157,177901,Px,-s---mn--i
ꙇменемь,имѧ,2105163,58990,177901,Nb,-s---ni--i
зaхaриѣ,захариꙗ,2105164,67605,177901,Ne,-s---mn--i
отъ,отъ,2105165,58785,177901,R-,---------n
дьневънꙑѩ,дьневьнъ,2105166,139372,177901,A-,-s---fgpwi
чрѣдꙑ,чрѣда,2105167,67602,177901,Nb,-s---fg--i
aвиaн҄ѧ,авиань,2105168,70635,177901,A-,-s---fgpsi
ꙇ,и,2105169,58771,177901,C-,---------n
женa,жена,2105170,58801,177901,Nb,-s---fn--i
его,и,2105171,58765,177901,Pp,3s---mg--i
отъ,отъ,2105172,58785,177901,R-,---------n
дъштеръ,дъщи,2105173,60290,177901,Nb,-p---fg--i
aрон҄ь,аронь,2105174,70636,177901,A-,-p---qgpsi
ꙇмѧ,имѧ,2105175,58990,177901,Nb,-s---nn--i
еі,и,2105176,58765,177901,Pp,3s---fd--i
елисaветь,елисаветь,2105177,67594,177901,Ne,-s---fn--i
Бѣaшете,бꙑти,2105178,58773,177908,V-,3diia----i
же,же,2105179,58808,177908,Df,---------n
обa,оба,2105180,59078,177908,Ma,-d---mn--i
прaвьдънa,правьдьнъ,2105181,66286,177908,A-,-d---mgpsi
прѣдъ,прѣдъ,2105182,58985,177908,R-,---------n
б҃мь,богъ,2105183,60009,177908,Nb,-s---mi--i
ходѧштa,ходити,2105184,58986,177908,V-,-dppamn-si
въ,въ,2105185,58774,177908,R-,---------n
зaповѣдьхъ,заповѣдь,2105186,60203,177908,Nb,-p---nl--i
всѣхъ,вьсь,2105187,58821,177908,Px,-p---mg--i
ꙇ,и,2105188,58771,177908,C-,---------n
опрaвъдaниіхъ,оправьданиѥ,2105189,70639,177908,Nb,-p---nl--i
г҃ніхъ,господьнь,2105190,58991,177908,A-,-p---qlpwi
бес,без,2105191,66295,177908,R-,---------n
порокa,порокъ,2105192,70638,177908,Nb,-s---mg--i
ꙇ,и,2105193,58771,177912,C-,---------n
не,не,2105194,58767,177912,Df,---------n
бѣ,бꙑти,2105195,58773,177912,V-,3siia----i
ꙇмa,и,2105196,58765,177912,Pp,3d---md--i
чѧдa,чѧдо,2105197,60019,177912,Nb,-s---ng--i
пон҄еже,понѥже,2105198,65912,177912,G-,---------n
бѣ,бꙑти,2105199,58773,177912,V-,3siia----i
елисaветь,елисаветь,2105200,67594,177912,Ne,-s---fn--i
неплодꙑ,неплодꙑ,2105201,67595,177912,Nb,-s---fn--i
ꙇ,и,2105202,58771,177912,C-,---------n
обa,оба,2105203,59078,177912,Ma,-d---mn--i
зaмaторѣвъшa,заматорѣти,2105204,67596,177912,V-,-dupamn-si
въ,въ,2105205,58774,177912,R-,---------n
дьнехъ,дьнь,2105206,58915,177912,Nb,-p---ml--i
своіхъ,свои,2105207,58780,177912,Pt,3p---ql--i
бѣaшете,бꙑти,2105208,58773,177912,V-,3diia----i
бꙑстъ,бꙑти,2105209,58773,177915,V-,3saia----i
же,же,2105210,58808,177915,Df,---------n
слоужѧштю,слоужити,2105211,59020,177915,V-,-sppamd-si
моу,и,2105212,58765,177915,Pp,3s---md--i
въ,въ,2105213,58774,177915,R-,---------n
чиноу,чинъ,2105214,67599,177915,Nb,-s---ml--i
чрѣдꙑ,чрѣда,2105215,67602,177915,Nb,-s---fg--i
своеѩ,свои,2105216,58780,177915,Pt,3s---fg--i
прѣдъ,прѣдъ,2105217,58985,177915,R-,---------n
б҃мь,богъ,2105218,60009,177915,Nb,-s---mi--i
по,по,2105219,58960,177915,R-,---------n
обꙑчaю,обꙑчаи,2105220,65435,177915,Nb,-s---md--i
ерѣꙇскоумоу,еретичьскъ,2105221,122067,177915,A-,-s---odpwi
ключи,ключити,2105222,65141,177915,V-,3saia----i
сѧ,себе,2105223,58829,177915,Pk,3s---qa--i
емоу,и,2105224,58765,177915,Pp,3s---md--i
покaдити,покадити,2105225,67598,177915,V-,--pna----i
въшьдъшю,вънити,2105226,59000,177915,V-,-supamd-si
въ,въ,2105227,58774,177915,R-,---------n
црⸯковь,црькꙑ,2105228,58999,177915,Nb,-s---fa--i
г҃нѭ,господьнь,2105229,58991,177915,A-,-s---fapsi
ꙇ,и,2105230,58771,177915,C-,---------n
вьсе,вьсь,2105231,58821,177915,Px,-s---nn--i
множьство,мъножьство,2105232,65300,177915,Nb,-s---nn--i
л҄юдіи,людиѥ,2105233,59473,177915,Nb,-p---mg--i
бѣ,бꙑти,2105234,58773,177915,V-,3siia----i
молитвѫ,молитва,2105235,59126,177915,Nb,-s---fa--i
дѣѩ,дѣꙗти,2105236,58849,177915,V-,-sppann-si
вьнѣ,вънѣ,2105237,58942,177915,Df,---------n
въ,въ,2105238,58774,177915,R-,---------n
годъ,годъ,2105239,67600,177915,Nb,-s---ma--i
тьмиѣнa,тьмиꙗнъ,2105240,67601,177915,Nb,-s---ng--i
aви,авити,2105241,65102,177923,V-,3saia----i
же,же,2105242,58808,177923,Df,---------n
сѧ,себе,2105243,58829,177923,Pk,3s---ma--i
емоу,и,2105244,58765,177923,Pp,3s---md--i
a҃ꙉлъ,ангелъ,2105245,59019,177923,Nb,-s---mn--i
г҃нь,господьнь,2105246,58991,177923,A-,-s---mnpsi
стоѩ,стоꙗти,2105247,58945,177923,V-,-sppamn-si
о,о,2105248,58881,177923,R-,---------n
деснѫѭ,деснъ,2105249,58816,177923,A-,-s---fapwi
олⸯтaрѣ,олътарь,2105250,67031,177923,Nb,-s---mg--i
кaдильнaaго,кадильнъ,2105251,67603,177923,A-,-s---mgpwi
ꙇ,и,2105252,58771,177925,C-,---------n
съмѧте,съмѧсти,2105253,67604,177925,V-,3saia----i
сѧ,себе,2105254,58829,177925,Pk,3s---qa--i
зaхaриѣ,захариꙗ,2105255,67605,177925,Ne,-s---mn--i
видѣвъ,видѣти,2105256,58918,177925,V-,-supamn-si
ꙇ,и,2105257,58771,177925,C-,---------n
стрaхъ,страхъ,2105258,59228,177925,Nb,-s---mn--i
нaпaде,напасти,2105259,65662,177925,V-,3saia----i
нa,на,2105260,58783,177925,R-,---------n
н҄ь,и,2105261,58765,177925,Pp,3s---ma--i
рече,рещи,2105262,58793,177927,V-,3saia----i
же,же,2105263,58808,177927,Df,---------n
къ,къ,2105264,58898,177927,R-,---------n
н҄емоу,и,2105265,58765,177927,Pp,3s---md--i
a҃ꙉлъ,ангелъ,2105266,59019,177927,Nb,-s---mn--i
г҃нь,господьнь,2105267,58991,177927,A-,-s---mnpsi
не,не,2105268,58767,177928,Df,---------n
боꙇ,боꙗти,2105269,59140,177928,V-,2spma----i
сѧ,себе,2105270,58829,177928,Pk,3s---qa--i
зaхaриѣ,захариꙗ,2105271,67605,177928,Ne,-s---mv--i
зaн҄е,зане,2105272,71773,177928,G-,---------n
оуслꙑшaнa,оуслꙑшати,2105273,64238,177928,V-,-suppfn-si
бꙑстъ,бꙑти,2105274,58773,177928,V-,3saia----i
молитвa,молитва,2105275,59126,177928,Nb,-s---fn--i
твоѣ,твои,2105276,58814,177928,Ps,2s---fn--i
ꙇ,и,2105277,58771,177928,C-,---------n
женa,жена,2105278,58801,177928,Nb,-s---fn--i
твоѣ,твои,2105279,58814,177928,Ps,2s---fn--i
елисaвьть,елисаветь,2105280,67594,177928,Ne,-s---fn--i
родитъ,родити,2105281,65112,177928,V-,3spia----i
с҃нъ,сꙑнъ,2105282,146309,177928,Nb,-s---ma--i
тебѣ,тꙑ,2105283,58769,177928,Pp,2s---qd--i
ꙇ,и,2105284,58771,177928,C-,---------n
нaречеши,нарещи,2105285,59127,177928,V-,2spia----i
ꙇмѧ,имѧ,2105286,58990,177928,Nb,-s---na--i
емоу,и,2105287,58765,177928,Pp,3s---md--i
ꙇоaнⸯнъ,иоанъ,2105288,58874,177928,Ne,-s---mn--i
ꙇ,и,2105289,58771,177933,C-,---------n
бѫдетъ,бꙑти,2105290,58773,177933,V-,3sfia----i
тебѣ,тꙑ,2105291,58769,177933,Pp,2s---qd--i
рaдость,радость,2105292,66759,177933,Nb,-s---fn--i
ꙇ,и,2105293,58771,177933,C-,---------n
веселье,веселиѥ,2105294,67606,177933,Nb,-p---nn--i
ꙇ,и,2105295,58771,177933,C-,---------n
мноѕи,мъногъ,2105296,58961,177933,A-,-p---mnpsi
о,о,2105297,58881,177933,R-,---------n
рождьствѣ,рождьство,2105298,66509,177933,Nb,-s---nl--i
его,и,2105299,58765,177933,Pp,3s---mg--i
въздрaдоуѭтъ,въздрадовати,2105300,65058,177933,V-,3ppia----i
сѧ,себе,2105301,58829,177933,Pk,3s---qa--i
бѫдетъ,бꙑти,2105302,58773,177935,V-,3sfia----i
бо,бо,2105303,58825,177935,Df,---------n
велиі,велии,2105304,59229,177935,A-,-s---mnpsi
прѣдъ,прѣдъ,2105305,58985,177935,R-,---------n
б҃мь,богъ,2105306,60009,177935,Nb,-s---mi--i
ꙇ,и,2105307,58771,177935,C-,---------n
винa,вино,2105308,67466,177935,Nb,-s---ng--i
ꙇ,и,2105309,58771,177935,C-,---------n
творенa,творити,2105310,58852,177935,V-,-suppmg-si
квaсa,квасъ,2105311,64586,177935,Nb,-s---mg--i
не,не,2105312,58767,177935,Df,---------n
ꙇмaтъ,имѣти,2105313,59090,177935,V-,3spia----i
пити,пити,2105314,65114,177935,V-,--pna----i
ꙇ,и,2105315,58771,177935,C-,---------n
д҃хa,доухъ,2105316,58909,177935,Nb,-s---mg--i
с҃тa,свѧтъ,2105317,58910,177935,A-,-s---mgpsi
ꙇсплънитъ,испльнити,2105318,59037,177935,V-,3spia----i
сѧ,себе,2105319,58829,177935,Pk,3s---qa--i
еште,ѥще,2105320,59543,177935,Df,---------n
же,же,2105321,58808,177935,Df,---------n
ꙇ,и,2105322,58771,177935,C-,---------n
чрѣвa,чрѣво,2105323,66866,177935,Nb,-s---ng--i
м҃ре,мати,2105324,64173,177935,Nb,-s---fg--i
своеѩ,свои,2105325,58780,177935,Pt,3s---fg--i
ꙇ,и,2105326,58771,177935,C-,---------n
многꙑ,мъногъ,2105327,58961,177935,A-,-p---mapsi
с҃новъ,сꙑнъ,2105328,146309,177935,Nb,-p---mg--i
ꙇ҃л҄евъ,издраилѥвъ,2105329,66141,177935,A-,-s---qgpsi
обрaтитъ,обратити,2105330,66034,177935,V-,3spia----i
къ,къ,2105331,58898,177935,R-,---------n
г҃ю,господь,2105332,58858,177935,Nb,-s---md--i
б҃у,богъ,2105333,60009,177935,Nb,-s---md--i
ꙇхъ,и,2105334,58765,177935,Pp,3p---mg--i
ꙇ,и,2105335,58771,177942,C-,---------n
тъ,тъ,2105336,58908,177942,Pd,-s---mn--i
прѣдьꙇдетъ,прѣдъити,2105337,67610,177942,V-,3spia----i
прѣдь,прѣдъ,2105338,58985,177942,R-,---------n
н҄имь,и,2105339,58765,177942,Pp,3s---mi--i
д҃хомь,доухъ,2105340,58909,177942,Nb,-s---mi--i
ꙇ,и,2105341,58771,177942,C-,---------n
силоѭ,сила,2105342,60105,177942,Nb,-s---fi--i
ꙇлиіноѭ,илиинъ,2105343,67608,177942,A-,-s---fipti
обрaтити,обратити,2105344,66034,177942,V-,--pna----i
с҃рдьцa,срьдьце,2105345,58805,177942,Nb,-p---na--i
о҃цмъ,отьць,2105346,58993,177942,Nb,-p---md--i
нa,на,2105347,58783,177942,R-,---------n
чѧдa,чѧдо,2105348,60019,177942,Nb,-p---na--i
ꙇ,и,2105349,58771,177942,C-,---------n
противънꙑѩ,противьнъ,2105350,66818,177942,A-,-p---mapwi
въ,въ,2105351,58774,177942,R-,---------n
мѫдрость,мѫдрость,2105352,67609,177942,Nb,-s---fa--i
прaвьдънъꙇхъ,правьдьнъ,2105353,66286,177942,A-,-p---mgpwi
оуготовaти,оуготовати,2105354,65072,177942,V-,--pna----i
г҃ви,господь,2105355,58858,177942,Nb,-s---md--i
л҄юди,людиѥ,2105356,59473,177942,Nb,-p---ma--i
съвръшенꙑ,съврьшенъ,2105357,66325,177942,A-,-p---papsi
ꙇ,и,2105358,58771,177948,C-,---------n
рече,рещи,2105359,58793,177948,V-,3saia----i
зaхaриѣ,захариꙗ,2105360,67605,177948,Ne,-s---mn--i
къ,къ,2105361,58898,177948,R-,---------n
a҃ꙉлоу,ангелъ,2105362,59019,177948,Nb,-s---md--i
по,по,2105363,58960,177949,R-,---------n
чьсомоу,чьто,2105364,58943,177949,Pi,-s---nd--i
рaзоумѣѭ,разоумѣти,2105365,59914,177949,V-,1spia----i
се,сь,2105366,59234,177949,Pd,-s---na--i
Азъ,азъ,2105367,58807,177950,Pp,1s---qn--i
бо,бо,2105368,58825,177950,Df,---------n
есмь,бꙑти,2105369,58773,177950,V-,1spia----i
стaръ,старъ,2105370,65352,177950,A-,-s---mnpsi
ꙇ,и,2105371,58771,177950,C-,---------n
женa,жена,2105372,58801,177950,Nb,-s---fn--i
моѣ,мои,2105373,58929,177950,Ps,1s---fn--i
зaмaторѣвъши,заматорѣти,2105374,67596,177950,V-,-supafn-si
въ,въ,2105375,58774,177950,R-,---------n
дьньхъ,дьнь,2105376,58915,177950,Nb,-p---ml--i
своꙇхъ,свои,2105377,58780,177950,Pt,3p---ql--i
ꙇ,и,2105378,58771,177952,C-,---------n
отъвѣштaвъ,отъвѣщати,2105379,59092,177952,V-,-supamn-si
a҃ꙉлъ,ангелъ,2105380,59019,177952,Nb,-s---mn--i
рече,рещи,2105381,58793,177952,V-,3saia----i
емоу,и,2105382,58765,177952,Pp,3s---md--i
aзъ,азъ,2105383,58807,177953,Pp,1s---qn--i
есмь,бꙑти,2105384,58773,177953,V-,1spia----i
гaвриілъ,гавриилъ,2105385,67612,177953,Ne,-s---mn--i
прѣстоѩі,прѣстоꙗти,2105386,67613,177953,V-,-sppamn-wi
прѣдъ,прѣдъ,2105387,58985,177953,R-,---------n
б҃мь,богъ,2105388,60009,177953,Nb,-s---mi--i
ꙇ,и,2105389,58771,177953,C-,---------n
посълaнъ,посълати,2105390,58932,177953,V-,-suppmn-si
есмь,бꙑти,2105391,58773,177953,V-,1spia----i
г҃лaти,глаголати,2105392,58791,177953,V-,--pna----i
тебѣ,тꙑ,2105393,58769,177953,Pp,2s---qd--i
ꙇ,и,2105394,58771,177953,C-,---------n
блaговѣститі,благовѣстити,2105395,67611,177953,V-,--pna----i
тебѣ,тꙑ,2105396,58769,177953,Pp,2s---qd--i
се,се,2105397,59292,177953,I-,---------n
ꙇ,и,2105398,58771,177957,C-,---------n
се,се,2105399,59292,177957,I-,---------n
бѫдеши,бꙑти,2105400,58773,177957,V-,2sfia----i
мльчѧ,мльчати,2105401,64981,177957,V-,-sppamn-si
до,до,2105402,64398,177957,R-,---------n
н҄егоже,иже,2105403,58800,177957,Pr,-s---og--i
дьне,дьнь,2105404,58915,177957,Nb,-s---mg--i
бѫдетъ,бꙑти,2105405,58773,177957,V-,3sfia----i
се,сь,2105406,59234,177957,Pd,-s---nn--i
зaн҄е,зане,2105407,71773,177957,G-,---------n
не,не,2105408,58767,177957,Df,---------n
вѣровa,вѣровати,2105409,59039,177957,V-,2saia----i
