form,lemma,id,lemma_id,sentence_id,pos,morphology
мілостіѭ,милость,2342023,67655,219664,Nb,-s---fi--i
твоеѭ,твои,2342024,58814,219664,Ps,2s---fi--i
прꙇмі,приѩти,2342025,59498,219664,V-,2spma----i
г҃мь,господь,2342026,58858,219664,Nb,-s---mi--i
НАДЪ,надъ,2342027,67778,219666,R-,---------n
ОПЛАТМЬ,оплатъ,2342028,150466,219666,Nb,-s---mi--i
Пріносъ,приносъ,2342029,135178,219667,Nb,-s---ma--i
г҃і,господь,2342030,58858,219667,Nb,-s---mv--i
прінесенъі,принести,2342031,60002,219667,V-,-suppma-wi
тебѣ,тꙑ,2342032,58769,219667,Pp,2s---md--i
мѫченікъ,мѫченикъ,2342033,80871,219667,Nb,-p---mg--i
свѧтъихъ,свѧтъ,2342034,58910,219667,A-,-p---mgpwi
рaді,ради,2342035,59331,219667,R-,---------n
примі,приѩти,2342036,59498,219667,V-,2spma----i
ꙇ,и,2342037,58771,219668,C-,---------n
молітвaмі,молитва,2342038,59126,219668,Nb,-p---fi--i
ꙇхъ,и,2342039,58765,219668,Pp,3p---mg--i
ꙇ,и,2342040,58771,219668,C-,---------n
зaповѣдьмі,заповѣдь,2342041,60203,219668,Nb,-p---fi--i
твоꙇмі,твои,2342042,58814,219668,Ps,2p---fi--i
пріспѣі,приспѣти,2342043,66116,219668,V-,3spma----i
нaмъ,мꙑ,2342044,59257,219668,Pp,1p---pd--i
помоць,помощь,2342045,79522,219668,Nb,-s---fn--i
твоѣ,твои,2342046,58814,219668,Ps,2s---fn--i
г҃мь,господь,2342047,58858,219668,Nb,-s---mi--i
ПО,по,2342048,58960,219670,R-,---------n
ВЪСѪДҌ,въсѫдъ,2342049,149684,219670,Nb,-s---ml--i
Очисті,очистити,2342050,67828,219671,V-,2spma----i
нъи,мꙑ,2342051,59257,219671,Pp,1p---pa--i
г҃і,господь,2342052,58858,219671,Nb,-s---mv--i
просімъ,просити,2342053,59329,219671,V-,1ppia----i
тѧ,тꙑ,2342054,58769,219671,Pp,2s---ma--i
небесьскъихъ,небесьскъ,2342055,59337,219671,A-,-p---fgpwi
твоіхъ,твои,2342056,58814,219671,Ps,2p---fg--i
рaді,ради,2342057,59331,219671,R-,---------n
зaповѣдьі,заповѣдь,2342058,60203,219671,Nb,-p---fg--i
ꙇ,и,2342059,58771,219672,C-,---------n
ѹтврьді,оутврьдити,2342060,65207,219672,V-,2spma----i
нъи,мꙑ,2342061,59257,219672,Pp,1p---pa--i
дa,да,2342062,58766,219672,G-,---------n
слaвимъ,славити,2342063,64508,219672,V-,1ppia----i
тѧ,тꙑ,2342064,58769,219672,Pp,2s---ma--i
прѣдъ,прѣдъ,2342065,58985,219672,R-,---------n
свѧтъимі,свѧтъ,2342066,58910,219672,A-,-p---mipwi
твоімꙇ,твои,2342067,58814,219672,Ps,2p---mi--i
молітвaмі,молитва,2342068,59126,219672,Nb,-p---fi--i
нaшімі,нашь,2342069,58994,219672,Ps,1p---fi--i
г҃мь,господь,2342070,58858,219672,Nb,-s---mi--i
нaшімь,нашь,2342071,58994,219672,Ps,1s---mi--i
МЬШҌ,мьша,2342072,150487,219674,Nb,-s---fn--i
О,о,2342073,58881,219674,R-,---------n
ВЬСХЪ,вьсь,2342074,58821,219674,Px,-p---fl--i
НЕБЕССКЪИ]ХЪ,небесьскъ,2342075,59337,219674,A-,-p---flpwi
СꙆЛАХЪ,сила,2342076,60105,219674,Nb,-p---fl--i
Помлімъ,помолити,2342077,65149,219675,V-,1ppma----i
сѧ,себе,2342078,58829,219675,Pk,3s---qa--i
Бъ,богъ,2342079,60009,219676,Nb,-s---mn--i
іже,иже,2342080,58800,219676,Pr,-s---mn--i
нъи,мꙑ,2342081,59257,219676,Pp,1p---pa--i
молꙇтвъи,молитва,2342082,59126,219676,Nb,-s---fg--i
рaді,ради,2342083,59331,219676,R-,---------n
блaженъиѧ,блаженъ,2342084,66920,219676,A-,-s---fgpwi
б҃цѧ,богородица,2342085,118402,219676,Nb,-s---fg--i
ꙇ,и,2342086,58771,219676,C-,---------n
пріснодѣвъи,приснодѣва,2342087,123450,219676,Nb,-s---fg--i
мaріѧ,мариꙗ,2342088,65899,219676,Ne,-s---fg--i
ꙇ,и,2342089,58771,219676,C-,---------n
блaженъихъ,блаженъ,2342090,66920,219676,A-,-p---mgpwi
рaді,ради,2342091,59331,219676,R-,---------n
aнꙉелъ,ангелъ,2342092,59019,219676,Nb,-p---mg--i
твоіхъ,твои,2342093,58814,219676,Ps,2p---mg--i
ꙇ,и,2342094,58771,219676,C-,---------n
вьсѣхъ,вьсь,2342095,58821,219676,Px,-p---fl--i
небесьскъихъ,небесьскъ,2342096,59337,219676,A-,-p---flpwi
сілaхъ,сила,2342097,60105,219676,Nb,-p---fl--i
ꙇ,и,2342098,58771,219676,C-,---------n
aпостолъ,апостолъ,2342099,66565,219676,Nb,-p---mg--i
ꙇ,и,2342100,58771,219676,C-,---------n
мѫченꙇкъ,мѫченикъ,2342101,80871,219676,Nb,-p---mg--i
ꙇ,и,2342102,58771,219676,C-,---------n
прѣподобьнъихъ,прѣподобьнъ,2342103,82768,219676,A-,-p---mgpwi
ꙇ,и,2342104,58771,219676,C-,---------n
чістъихъ,чистъ,2342105,64172,219676,A-,-p---fgpwi
дѣвъ,дѣва,2342106,67623,219676,Nb,-p---fg--i
ꙇ,и,2342107,58771,219676,C-,---------n
въсѣхъ,вьсь,2342108,58821,219676,Px,-p---pg--i
свѧтъихъ,свѧтъ,2342109,58910,219676,A-,-p---pgpwi
твоꙇхъ,твои,2342110,58814,219676,Ps,2p---pg--i
молꙇтвaмі,молитва,2342111,59126,219676,Nb,-p---fi--i
прісно,присно,2342112,65737,219676,Df,-------p-i
нъи,мꙑ,2342113,59257,219676,Pp,1p---pa--i
възвеселілъ,възвеселити,2342114,68828,219676,V-,-sspamn-si
есі,бꙑти,2342115,58773,219676,V-,2spia----i
просімъ,просити,2342116,59329,219676,V-,1ppia----i
тѧ,тꙑ,2342117,58769,219676,Pp,2s---ma--i
г҃і,господь,2342118,58858,219676,Nb,-s---mv--i
дa,да,2342119,60071,219686,Df,---------n
ѣкоже,ꙗкоже,2342120,59040,219686,Dq,---------n
нъи,мꙑ,2342121,59257,219686,Pp,1p---pn--i
чьстімъ,чьстити,2342122,82827,219686,V-,1ppia----i
чьсті,чьсть,2342123,66296,219686,Nb,-p---fa--i
сі,сь,2342124,59234,219686,Pd,-p---fa--i
ꙇхъ,и,2342125,58765,219686,Pp,3p---mg--i
нa,на,2342126,58783,219686,R-,---------n
вьсѧ,вьсь,2342127,58821,219686,Px,-p---ma--i
дьні,дьнь,2342128,58915,219686,Nb,-p---ma--i
милостьѭ,милость,2342129,67655,219686,Nb,-s---fi--i
твоеѭ,твои,2342130,58814,219686,Ps,2s---fi--i
дaзь,дати,2342131,58843,219686,V-,2spma----i
нaмъ,мꙑ,2342132,59257,219686,Pp,1p---pd--i
присно,присно,2342133,65737,219686,Df,-------p-i
нaслѣдовaті,наслѣдовати,2342134,69613,219686,V-,--pna----i
небесьскъиѧ,небесьскъ,2342135,59337,219686,A-,-p---fapwi
твоѧ,твои,2342136,58814,219686,Ps,2p---fa--i
силъи,сила,2342137,60105,219686,Nb,-p---fa--i
г҃мь,господь,2342138,58858,219686,Nb,-s---mi--i
нaшмь,нашь,2342139,58994,219686,Ps,1s---mi--i
НАД,надъ,2342140,67778,219689,R-,---------n
ОПЛАТМЬ,оплатъ,2342141,150466,219689,Nb,-s---mi--i
Дaръ,даръ,2342142,66841,219690,Nb,-s---mn--i
сь,сь,2342143,59234,219690,Pd,-s---mn--i
принесенъи,принести,2342144,60002,219690,V-,-suppmn-wi
тебѣ,тꙑ,2342145,58769,219690,Pp,2s---md--i
г҃і,господь,2342146,58858,219690,Nb,-s---mv--i
вьсѣхъ,вьсь,2342147,58821,219690,Px,-p---fg--i
свѧтъихъ,свѧтъ,2342148,58910,219690,A-,-p---fgpwi
небесьскъихъ,небесьскъ,2342149,59337,219690,A-,-p---fgpwi
сꙇлъ,сила,2342150,60105,219690,Nb,-p---fg--i
рaді,ради,2342151,59331,219690,R-,---------n
ꙇ,и,2342152,58771,219690,C-,---------n
вьсѣхъ,вьсь,2342153,58821,219690,Px,-p---pg--i
свѧтъихъ,свѧтъ,2342154,58910,219690,A-,-p---pgpwi
твоіхъ,твои,2342155,58814,219690,Ps,2p---pg--i
рaд[и,ради,2342156,59331,219690,R-,---------n
ꙇ,и,2342157,58771,219690,C-,---------n
прaвьдьнъихъ,правьдьнъ,2342158,66286,219690,A-,-p---pgpwi
рaді,ради,2342159,59331,219690,R-,---------n
бѫді,бꙑти,2342160,58773,219690,V-,3spma----i
тебѣ,тꙑ,2342161,58769,219690,Pp,2s---md--i
въ,въ,2342162,58774,219690,R-,---------n
хвaлѫ,хвала,2342163,65116,219690,Nb,-s---fa--i
a,а,2342164,58820,219695,C-,---------n
нaмъ,мꙑ,2342165,59257,219695,Pp,1p---pd--i
молітвaмі,молитва,2342166,59126,219695,Nb,-p---fi--i
ꙇхъ,и,2342167,58765,219695,Pp,3p---mg--i
достоіное,достоинъ,2342168,58891,219695,A-,-s---napwi
отъплaті,отъплатити,2342169,150503,219695,V-,2spma----i
г҃мь,господь,2342170,58858,219695,Nb,-s---mi--i
нaшімь,нашь,2342171,58994,219695,Ps,1s---mi--i
ПО,по,2342172,58960,219697,R-,---------n
ВЪСѪДҌ,въсѫдъ,2342173,149684,219697,Nb,-s---ml--i
Просімъ,просити,2342174,59329,219698,V-,1ppia----i
тѧ,тꙑ,2342175,58769,219698,Pp,2s---ma--i
г҃і,господь,2342176,58858,219698,Nb,-s---mv--i
дaзь,дати,2342177,58843,219699,V-,2spma----i
нaмъ,мꙑ,2342178,59257,219699,Pp,1p---pd--i
молітвaмі,молитва,2342179,59126,219699,Nb,-p---fi--i
вьсѣхъ,вьсь,2342180,58821,219699,Px,-p---fl--i
небесьскъихъ,небесьскъ,2342181,59337,219699,A-,-p---flpwi
силaхъ,сила,2342183,60105,219699,Nb,-p---fl--i
ꙇ,и,2342184,58771,219699,C-,---------n
вьсѣхъ,вьсь,2342185,58821,219699,Px,-p---pg--i
свѧтъихъ,свѧтъ,2342186,58910,219699,A-,-p---pgpwi
твоіхъ,твои,2342187,58814,219699,Ps,2p---pg--i
ꙇ,и,2342188,58771,219699,C-,---------n
дѣлъ,дѣло,2342189,64813,219699,Nb,-p---ng--i
ꙇхъ,и,2342190,58765,219699,Pp,3p---pg--i
рaді,ради,2342191,59331,219699,R-,---------n
прaвьдьнъихъ,правьдьнъ,2342192,66286,219699,A-,-p---ngpwi
въсѫдъмь,въсѫдъ,2342193,149684,219702,Nb,-s---mi--i
сꙇмь,сь,2342194,59234,219702,Pd,-s---mi--i
възѧтъимь,възѧти,2342195,64330,219702,V-,-suppmi-wi
очісті,очистити,2342196,67828,219702,V-,2spma----i
срьдьцѣ,срьдьце,2342197,58805,219702,Nb,-p---na--i
нaшѣ,нашь,2342198,58994,219702,Ps,1p---na--i
отъ,отъ,2342199,58785,219702,R-,---------n
грѣхъ,грѣхъ,2342200,58872,219702,Nb,-p---mg--i
нaшіхъ,нашь,2342201,58994,219702,Ps,1p---mg--i
г҃мь,господь,2342202,58858,219702,Nb,-s---mi--i
нa,нашь,2342203,58994,219702,Ps,1s---mi--i
МОЛИТВА,молитва,2342204,59126,219705,Nb,-s---fn--i
Б,дъва,2342205,59285,219705,Ma,---------n
Сътворі,сътворити,2342206,58795,219707,V-,2spma----i
нъи,мꙑ,2342207,59257,219707,Pp,1p---pa--i
г҃і,господь,2342208,58858,219707,Nb,-s---mv--i
б҃же,богъ,2342209,60009,219707,Nb,-s---mv--i
причѧстьнъи,причѧстьнъ,2342210,150505,219707,A-,-p---papwi
свѧтѣі,свѧтъ,2342211,58910,219707,A-,-s---fdpwi
б҃ці,богородица,2342212,118402,219707,Nb,-s---fd--i
ꙇ,и,2342213,58771,219707,C-,---------n
приснодѣвѣ,приснодѣва,2342214,123450,219707,Nb,-s---fd--i
мaриі,мариꙗ,2342215,65899,219707,Ne,-s---fd--i
ꙇ,и,2342216,58771,219707,C-,---------n
достоінъи,достоинъ,2342217,58891,219707,A-,-p---papsi
свѧтъихъ,свѧтъ,2342218,58910,219707,A-,-p---mgpwi
aнꙉелъ,ангелъ,2342219,59019,219707,Nb,-p---mg--i
ꙇ,и,2342220,58771,219707,C-,---------n
б]лaженъихъ,блаженъ,2342221,66920,219707,A-,-p---mgpwi
aпостолъ,апостолъ,2342222,66565,219707,Nb,-p---mg--i
мѫ[че]нꙇкъ,мѫченикъ,2342223,80871,219707,Nb,-p---mg--i
ꙇ,и,2342224,58771,219707,C-,---------n
прѣподобьнъихъ,прѣподобьнъ,2342225,82768,219707,A-,-p---mgpwi
и,и,2342226,58771,219707,C-,---------n
чістъихъ,чистъ,2342227,64172,219707,A-,-p---fgpwi
дѣвъ,дѣва,2342228,67623,219707,Nb,-p---fg--i
ꙇ,и,2342229,58771,219707,C-,---------n
вьс[ѣх]ъ,вьсь,2342230,58821,219707,Px,-p---pg--i
свѧтъихъ,свѧтъ,2342231,58910,219707,A-,-p---pgpwi
твоіхъ,твои,2342232,58814,219707,Ps,2p---pg--i
мо[ли]твaмі,молитва,2342233,59126,219712,Nb,-p---fi--i
ꙇхъ,и,2342234,58765,219712,Pp,3p---pg--i
зaшчіті,защитити,2342235,150485,219712,V-,2spma----i
нъи,мꙑ,2342236,59257,219712,Pp,1p---pa--i
