села|59427|-s---ng--i|
твоего|58814|2s---ng--i|
і|58771|---------n|
коренъ|66760|-s---ma--i|
твоі|58814|2s---ma--i|
отъ|58785|---------n|
землѧ|64341|-s---fg--i|
жівѫштіхъ|67386|-pppapg-wi|
діѣпсал|150232|---------n|
ѹзърѧтъ|59056|3ppia----i|
праведьніі|66286|-p---mnpwi|
і|58771|---------n|
ѹбоѧтъ|59760|3ppia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
о|58881|---------n|
немъ|58765|3s---ml--i|
вьсмѣѭтъ|67969|3ppia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
рекѫтъ|58793|3ppia----i|
се|59292|---------n|
чв҃къ|59198|-s---mn--i|
іже|58800|-s---mn--i|
не|58767|---------n|
положі|64024|3saia----i|
б҃а|60009|-s---mg--i|
помоштъніка|80420|-s---mg--i|
себѣ|58829|3s---md--i|
нъ|59326|---------n|
ѹпъва|65645|3saia----i|
на|58783|---------n|
множьство|65300|-s---na--i|
богатъства|65643|-s---ng--i|
своего|58780|3s---ng--i|
і|58771|---------n|
вьзможе|65196|3saia----i|
сѹетоѭ|150816|-s---fi--i|
своеѭ|58780|3s---fi--i|
азъ|58807|1s---mn--i|
же|58808|---------n|
ѣко|59474|---------n|
масліна|151376|-s---fn--i|
плодовіта|151377|-s---fnpsi|
въ|58774|---------n|
домѹ|59745|-s---ml--i|
бж҃і|59032|-s---mlpsi|
ѹпъваѭ|65645|1spia----i|
на|58783|---------n|
мілостъ|67655|-s---fa--i|
бж҃ѭ|59032|-s---fapsi|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
і|58771|---------n|
вѣкъ|59093|-s---ma--i|
вѣка|59093|-s---mg--i|
ісповѣмъ|68673|1spia----i|
ті|58769|2s---md--i|
сѧ|58829|3s---qa--i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
ѣко|58792|---------n|
створілъ|58795|-sspamn-si|
есі|58773|2spia----i|
і|58771|---------n|
тръплѫ|65198|1spia----i|
імѧ|58990|-s---na--i|
твое|58814|2s---na--i|
ѣко|59474|---------n|
благо|65623|-s---napsi|
прѣдъ|58985|---------n|
прѣднъімі|67070|-p---pipwi|
твоімі|58814|2p---pi--i|
въ|58774|---------n|
конецъ|64399|-s---ma--i|
о|58881|---------n|
о|58881|---------n|
малетѣ|151378|-s---ml--i|
разоѵмъ|64017|-s---mn--i|
д҃адо҃въ|64023|-s---mnpsi|
н҃|137827|---------n|
в|59285|---------n|
рече|58793|3saia----i|
безѹменъ|68644|-s---mnpsi|
въ|58774|---------n|
ср҃дці|58805|-s---nl--i|
своемъ|58780|3s---nl--i|
нѣстъ|58890|3spia----i|
б҃а|60009|-s---mg--i|
растьлѣшѧ|150770|3paia----i|
і|58771|---------n|
омразішѧ|150771|3paia----i|
сѧ|58829|3s---qa--i|
въ|58774|---------n|
безаконенъі|73662|-s---nl--i|
нѣстъ|58890|3spia----i|
творѧі|58852|-sppamn-wi|
добра|64420|-s---ngpsi|
бъ҃|60009|-s---mn--i|
с|58764|---------n|
б҃і|58920|-s---ng--i|
прініче|69153|3saia----i|
на|58783|---------n|
сн҃ъі|146309|-p---ma--i|
чл҃вчѧ|137461|-p---mapsi|
відѣті|58918|--pna----i|
аште|58819|---------n|
естъ|58773|3spia----i|
разѹмѣваѧ|64191|-sppamn-si|
ілі|59467|---------n|
вьзіскаѧ|67467|-sppamn-si|
б҃а|60009|-s---mg--i|
въсі|58821|-p---mn--i|
ѹклонішѧ|69266|3paia----i|
сѧ|58829|3s---qa--i|
въкѹпѣ|68896|---------n|
неключімі|68431|-p---mnpsi|
бъішѧ|58773|3paia----i|
нѣстъ|58890|3spia----i|
творѧі|58852|-sppamn-wi|
добра|64420|-s---ngpsi|
нѣстъ|58890|3spia----i|
до|64398|---------n|
едіного|58827|-s---mg--i|
ні|59339|---------n|
лі|59119|---------n|
разѹмѣѭтъ|59914|3ppia----i|
въсі|58821|-p---mn--i|
дѣлаѭштеі|67354|-pppamn-wi|
безаконньѣ|68076|-p---na--i|
сънѣдаѭштеі|67800|-pppamn-wi|
люді|59473|-p---ma--i|
моѧ|58929|1p---ma--i|
въ|58774|---------n|
хлѣба|60184|-s---mg--i|
мѣсто|60263|-s---na--i|
б҃а|60009|-s---mg--i|
не|58767|---------n|
прізъвашѧ|64103|3paia----i|
тѹ|58946|---------n|
боѣшѧ|59140|3paia----i|
сѧ|58829|3s---qa--i|
страха|59228|-s---mg--i|
ідеже|64278|---------n|
не|58767|---------n|
бѣ|58773|3siia----i|
страха|59228|-s---mg--i|
ѣко|72150|---------n|
б҃ъ|60009|-s---mn--i|
расъіпа|69206|3saia----i|
ості|68074|-p---fa--i|
чл҃кѹѹгодънікѹ|151379|-s---md--i|
постъідѣшѧ|65088|3paia----i|
сѧ|58829|3s---qa--i|
ѣко|58792|---------n|
б҃ъ|60009|-s---mn--i|
ѹнічьжі|69701|3saia----i|
ѧ|58765|3p---pa--i|
къто|59233|-s---pn--i|
дастъ|58843|3spia----i|
отъ|58785|---------n|
сіона|133009|-s---mg--i|
сп҃нье|67717|-s---na--i|
ііл҃во|66141|-s---napsi|
егда|66511|---------n|
възвратітъ|64406|3spia----i|
б҃ъ|60009|-s---mn--i|
плѣненье|123857|-s---na--i|
людеі|59473|-p---mg--i|
своіхъ|58780|3p---mg--i|
въздрадѹетъ|65058|3spia----i|
сѧ|58829|3s---qa--i|
іѣко-въ|59057|-s---mn--i|
звеселітъ|68828|3spia----i|
сѧ|58829|3s---qa--i|
іі҃лъ|60283|-s---mn--i|
въ|58774|---------n|
концъ|64399|-s---ma--i|
въ|58774|---------n|
пѣніхъ|68823|-p---nl--i|
разоѵмъ|64017|-s---mn--i|
д҃адо҃въ|64023|-s---mnpsi|
вънгда|139961|---------n|
прідѫ|58916|3paia----i|
зефеане|151380|-p---mn--i|
і|58771|---------n|
рѣшѧ|58793|3paia----i|
саоѵлоѵ|122972|-s---md--i|
не|58767|---------n|
се|59234|-s---nn--i|
лі|59119|---------n|
да҃дъ҃|58995|-s---mn--i|
кръіетъ|135162|3spia----i|
сѧ|58829|3s---qa--i|
вь|58774|---------n|
насъ|59257|1p---pl--i|
бж҃е|60009|-s---mv--i|
въ|58774|---------n|
імѧ|58990|-s---na--i|
твое|58814|2s---na--i|
сп҃|150789|2spma----i|
мѧ|58807|1s---ma--i|
і|58771|---------n|
въ|58774|---------n|
сілѣ|60105|-s---fl--i|
твоеі|58814|2s---fl--i|
сѫді|66605|2spma----i|
мі|58807|1s---md--i|
бж҃е|60009|-s---mv--i|
ѹслъіші|64238|2spma----i|
молітвѫ|59126|-s---fa--i|
моѭ|58929|1s---fa--i|
въѹші|147832|2spma----i|
гл҃ъі|65288|-p---ma--i|
ѹстъ|66857|-p---ng--i|
моіхъ|58929|1p---ng--i|
ѣко|72150|---------n|
тѹжді|67390|-p---mnpsi|
въсташѧ|60145|3paia----i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
і|58771|---------n|
крѣпьці|66465|-p---mnpsi|
възіскашѧ|67467|3paia----i|
дш҃ѧ|60303|-s---fg--i|
моеѧ|58929|1s---fg--i|
і|58771|---------n|
не|58767|---------n|
пожішѧ|64024|3paia----i|
б҃а|60009|-s---mg--i|
прѣдъ|58985|---------n|
собоѭ|58829|3s---mi--i|
діѣпсал|150232|---------n|
се|59292|---------n|
бо|58825|---------n|
б҃ъ|60009|-s---mn--i|
помагаетъ|83856|3spia----i|
мі|58807|1s---md--i|
і|58771|---------n|
г҃ь|58858|-s---mn--i|
застѫпьнікъ|83602|-s---mn--i|
естъ|58773|3spia----i|
дш҃і|60303|-s---fd--i|
моеі|58929|1s---fd--i|
възвраті|64406|2spma----i|
зълаа|66277|-p---napwi|
врагомъ|64025|-p---md--i|
моімъ|58929|1p---md--i|
рѣснотоѭ|151104|-s---fi--i|
твоеѭ|58814|2s---fi--i|
потрѣбі|68367|2spma----i|
ѧ|58765|3p---ma--i|
волеѭ|66351|-s---fi--i|
пожьрѭ|78639|1spia----i|
тебѣ|58769|2s---md--i|
ісповѣмъ|68673|1spia----i|
сѧ|58829|3s---qa--i|
імені|58990|-s---nd--i|
твоемѹ|58814|2s---nd--i|
г҃і|58858|-s---mv--i|
ѣко|72150|---------n|
благо|65623|-s---nnpsi|
естъ|58773|3spia----i|
ѣко|72150|---------n|
отъ|58785|---------n|
въсеѧ|58821|-s---fg--i|
печалі|66757|-s---fg--i|
ізбавілъ|66370|-sspamn-si|
мѧ|58807|1s---ma--i|
есі|58773|2spia----i|
і|58771|---------n|
на|58783|---------n|
врагъі|64025|-p---ma--i|
моѧ|58929|1p---ma--i|
вьзьрѣ|58798|3saia----i|
око|58813|-s---nn--i|
мое|58929|1s---nn--i|
слав|64748|-s---fn--i|
въ|58774|---------n|
концъ|64399|-s---ma--i|
о|58881|---------n|
людехъ|59473|-p---ml--i|
оѵдаленъіхъ|117882|-puppml-wi|
сѣд|150752|-s---fn--i|
отъ|58785|---------n|
стъіхъ|58910|-p---mgpwi|
да҃до҃ві|58995|-s---md--i|
вь|58774|---------n|
тѣлопьсаньѣ|150776|-s---na--i|
егда|66511|---------n|
ѧсѧ|59327|3paia----i|
і|58765|3s---ma--i|
іноплеменьніці|68881|-p---mn--i|
въ|58774|---------n|
егепьтѣ|151196|-s---ml--i|
н҃|137827|---------n|
е|64729|---------n|
помілѹі|59746|2spma----i|
мѧ|58807|1s---ma--i|
бж҃е|60009|-s---mv--i|
ѣко|72150|---------n|
попьра|66648|3saia----i|
мѧ|58807|1s---ma--i|
чл҃вкъ|59198|-s---mn--i|
весъ|58821|-s---ma--i|
денъ|58915|-s---ma--i|
борѧ|137785|-sppamn-si|
сътѫжі|80630|3saia----i|
мі|58807|1s---md--i|
попърашѧ|66648|3paia----i|
мѧ|58807|1s---ma--i|
враѕі|64025|-p---mn--i|
моі|58929|1p---mn--i|
весъ|58821|-s---ma--i|
денъ|58915|-s---ma--i|
ѣко|72150|---------n|
мноѕі|58961|-p---mnpsi|
борѭшті|137785|-pppamn-si|
сѧ|58829|3s---qa--i|
съ|58764|---------n|
мноѭ|58807|1s---mi--i|
съвъіше|69214|---------n|
весъ|58821|-s---ma--i|
день|58915|-s---ma--i|
не|58767|---------n|
ѹбоѭ|59760|1spia----i|
сѧ|58829|3s---qa--i|
азъ|58807|1s---mn--i|
же|58808|---------n|
ѹпьваѭ|65645|1spia----i|
на|58783|---------n|
тѧ|58769|2s---ma--i|
о|58881|---------n|
бѕ҃ѣ|60009|-s---ml--i|
похвалѭ|68849|1spia----i|
словеса|58855|-p---na--i|
моѣ|58929|1p---na--i|
на|58783|---------n|
б҃а|60009|-s---mg--i|
ѹпьваѭ|65645|1spia----i|
не|58767|---------n|
ѹбоѭ|59760|1spia----i|
сѧ|58829|3s---qa--i|
чьто|58943|-s---na--i|
створітъ|58795|3spia----i|
мнѣ|58807|1s---md--i|
плотъ|64697|-s---fn--i|
весъ|58821|-s---ma--i|
денъ|58915|-s---ma--i|
словеса|58855|-p---nn--i|
моѣ|58929|1p---nn--i|
мръзѣахѫ|150736|3piia----i|
імъ|58765|3p---md--i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
всѣ|58821|-p---nn--i|
помъішленъѣ|64389|-p---nn--i|
іхъ|58765|3p---mg--i|
въ|58774|---------n|
зъло|66277|-s---napsi|
вьселѧтъ|68728|3ppia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
съкръіѭтъ|68377|3ppia----i|
ті|58908|-p---mn--i|
пѧтѫ|139991|-s---fa--i|
моѭ|58929|1s---fa--i|
съхранѧтъ|65633|3ppia----i|
ѣкоже|66347|---------n|
потръпѣшѧ|67455|3paia----i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
ні|59339|---------n|
о|58881|---------n|
чесомъже|123205|-s---nl--i|
сп҃еші|150789|2spia----i|
ѧ|58765|3p---ma--i|
гнѣвомъ|65122|-s---mi--i|
люді|59473|-p---ma--i|
нізбьеші|151383|2spia----i|
ѧ|58765|3p---ma--i|
бж҃е|60009|-s---mv--i|
жівотъ|65425|-s---mn--i|
моі|58929|1s---mn--i|
ісповѣдѣхъ|68673|1saia----i|
тебѣ|58769|2s---md--i|
положілъ|64024|-sspamn-si|
есі|58773|2spia----i|
слъзъі|65278|-p---fa--i|
моѧ|58929|1p---fa--i|
прѣдъ|58985|---------n|
собоѭ|58829|3s---mi--i|
ѣко|59474|---------n|
вь|58774|---------n|
обѣтовані|69178|-s---nl--i|
твоемъ|58814|2s---nl--i|
възвратѧтъ|64406|3ppia----i|
сѧ|58829|3s---qa--i|
враѕі|64025|-p---mn--i|
моі|58929|1p---mn--i|
въспѧтъ|64410|---------n|
вь|58774|---------n|
нъже|58800|-s---ma--i|
денъ|58915|-s---ma--i|
прізовѫ|64103|1spia----i|
тѧ|58769|2s---ma--i|
се|59292|---------n|
познахъ|66596|1saia----i|
ѣко|58792|---------n|
б҃ъ|60009|-s---mn--i|
моі|58929|1s---mn--i|
есі|58773|2spia----i|
тъі|58769|2s---mn--i|
о|58881|---------n|
бѕ҃ѣ|60009|-s---ml--i|
похвалѫ|68849|1spia----i|
гл҃ъ|65288|-s---ma--i|
о|58881|---------n|
г҃і|58858|-s---ml--i|
похвалѭ|68849|1spia----i|
слово|58855|-s---na--i|
на|58783|---------n|
б҃а|60009|-s---mg--i|
ѹпьваѧ|65645|-sppamn-si|
нне|58767|---------n|
ѹбоѭ|59760|1spia----i|
сѧ|58829|3s---qa--i|
чьто|58943|-s---na--i|
створітъ|58795|3spia----i|
мнѣ|58807|1s---md--i|
чк҃ъ|59198|-s---mn--i|
вь|58774|---------n|
мнѣ|58807|1s---ml--i|
сѫтъ|58773|3ppia----i|
бж҃е|60009|-s---mv--i|
обѣті|82700|-p---mn--i|
ѧже|58800|-p---ma--i|
въздамъ|58787|1spia----i|
хвалѣ|65116|-s---fd--i|
твоеі|58814|2s---fd--i|
ѣко|72150|---------n|
ізбавілъ|66370|-sspamn-si|
есі|58773|2spia----i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
отъ|58785|---------n|
съмръті|64177|-s---fg--i|
очі|58813|-d---na--i|
моі|58929|1d---na--i|
отъ|58785|---------n|
слезъ|65278|-p---fg--i|
і|58771|---------n|
ноѕѣ|60289|-d---fa--i|
моі|58929|1d---fa--i|
отъ|58785|---------n|
въспоплъзеньѣ|151384|-s---ng--i|
ѹгождѫ|66506|1spia----i|
прѣдъ|58985|---------n|
гм҃ъ|58858|-s---mi--i|
въ|58774|---------n|
странѣ|59047|-s---fl--i|
жівѫштііхъ|67386|-pppapg-wi|
въ|58774|---------n|
концъ|64399|-s---ma--i|
істълі|138081|3saia----i|
д҃ад҃овъ|64023|-s---mnpsi|
тѣлопаьсанье|150776|-s---nn--i|
егда|66511|---------n|
бѣжа|59428|3saia----i|
отъ|58785|---------n|
ліца|59927|-s---ng--i|
саоѵлова|151038|-s---ngpsi|
въ|58774|---------n|
врътопъ|59130|-s---ma--i|
н҃|137827|---------n|
ѕ|65096|---------n|
помілѹі|59746|2spma----i|
мѧ|58807|1s---ma--i|
бж҃е|60009|-s---mv--i|
помілѹі|59746|2spma----i|
мѧ|58807|1s---ma--i|
ѣко|72150|---------n|
на|58783|---------n|
тѧ|58769|2s---ma--i|
ѹпьва|65645|3saia----i|
дш҃а|60303|-s---fn--i|
моѣ|58929|1s---fn--i|
і|58771|---------n|
на|58783|---------n|
сѣнъ|66831|-s---fa--i|
крілѹ|67796|-d---ng--i|
твоею|58814|2d---ng--i|
надѣѭ|68904|1spia----i|
сѧ|58829|3s---qa--i|
доіже|69033|---------n|
прѣідетъ|59053|3spia----i|
безаконенье|73662|-s---nn--i|
вьзовѫ|59054|1spia----i|
къ|58898|---------n|
б҃ѹ|60009|-s---md--i|
въішьнюмѹ|58997|-s---mdpwi|
бо҃ѵ|60009|-s---md--i|
благодѣавьшюмѹ|120146|-supamd-wi|
мнѣ|58807|1s---md--i|
діѣпсал|150232|---------n|
посъла|58932|3saia----i|
с|58764|---------n|
нб҃і|58920|-s---ng--i|
і|58771|---------n|
сп҃е|150789|3saia----i|
мѧ|58807|1s---ma--i|
дастъ|58843|3saia----i|
поношенье|67621|-s---na--i|
попіраѭштіімъ|68663|-pppapd-wi|
мѧ|58807|1s---ma--i|
посъла|58932|3saia----i|
б҃ъ|60009|-s---mn--i|
мілостъ|67655|-s---fa--i|
своѭ|58780|3s---fa--i|
і|58771|---------n|
рѣснотѫ|151104|-s---fa--i|
своѭ|58780|3s---fa--i|
і|58771|---------n|
ізбавілъ|66370|-sspamn-si|
естъ|58773|3spia----i|
дш҃ѭ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
отъ|58785|---------n|
срѣдъі|64979|-s---fg--i|
скѹменъ|138405|-p---mg--i|
посъпахъ|58932|1saia----i|
съмѫштенъ|69171|-suppmn-si|
сн҃ві|146309|-p---mn--i|
чл҃чі|137461|-p---mnpsi|
зѫбі|65193|-p---mn--i|
іхъ|58765|3p---mg--i|
орѫжьѣ|66117|-p---nn--i|
і|58771|---------n|
стрѣлъі|84203|-p---fn--i|
і|58771|---------n|
ѧзъікъ|59128|-s---mn--i|
іхъ|58765|3p---mg--i|
мечъ|68454|-s---mn--i|
остръ|67749|-s---mnpsi|
възнесі|65967|2spma----i|
сѧ|58829|3s---qa--i|
нб҃са|58920|-p---na--i|
бж҃е|60009|-s---mv--i|
і|58771|---------n|
по|58960|---------n|
вьсеі|58821|-s---fd--i|
землі|64341|-s---fd--i|
слава|64748|-s---fn--i|
твоѣ|58814|2s---fn--i|
сѣть|69019|-s---fa--i|
ѹговашѧ|65072|3paia----i|
ногама|60289|-d---fd--i|
моіма|58929|1d---fd--i|
і|58771|---------n|
сълѧшѧ|151273|3paia----i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
іскопашѧ|59487|3paia----i|
прѣдъ|58985|---------n|
ліцемъ|59927|-s---ni--i|
моімъ|58929|1s---ni--i|
ѣмѫ|66864|-s---fa--i|
і|58771|---------n|
вьпадѫ|66863|3paia----i|
сѧ|58829|3s---qa--i|
вь|58774|---------n|
нѭ|58765|3s---fa--i|
готово|65071|-s---nnpsi|
срд҃це|58805|-s---nn--i|
мое|58929|1s---nn--i|
бж҃е|60009|-s---mv--i|
готово|65071|-s---nnpsi|
срд҃це|58805|-s---nn--i|
мое|58929|1s---nn--i|
поѭ|80670|1spia----i|
і|58771|---------n|
вьспоѭ|65125|1spia----i|
славѣ|64748|-s---fd--i|
моеі|58929|1s---fd--i|
въстані|60145|2spma----i|
славо|64748|-s---fv--i|
моѣ|58929|1s---fn--i|
въстані|60145|2spma----i|
пьсалътъіръ|149743|-s---mn--i|
і|58771|---------n|
гѫслі|131863|-p---fn--i|
въстанѫ|60145|1spia----i|
рано|69150|-------p-i|
і|58771|---------n|
ісповѣмъ|68673|1spia----i|
сѧ|58829|3s---qa--i|
тбѣ|58769|2s---md--i|
въ|58774|---------n|
людехъ|59473|-p---ml--i|
г҃і|58858|-s---mv--i|
въспоѭ|65125|1spia----i|
тебѣ|58769|2s---md--i|
вь|58774|---------n|
ѧзъіцѣхъ|59128|-p---ml--i|
ѣко|72150|---------n|
възвелічі|67665|3saia----i|
сѧ|58829|3s---qa--i|
до|64398|---------n|
нб҃съ|58920|-p---ng--i|
мілостъ|67655|-s---fn--i|
твоѣ|58814|2s---fn--i|
і|58771|---------n|
д-о|64398|---------n|
блакъ|64749|-p---mg--i|
рѣснота|151104|-s---fn--i|
твоѣ|58814|2s---fn--i|
възнесі|65967|2spma----i|
сѧ|58829|3s---qa--i|
нб҃са|58920|-p---na--i|
бж҃е|60009|-s---mv--i|
і|58771|---------n|
по|58960|---------n|
вьсеі|58821|-s---fd--i|
землі|64341|-s---fd--i|
слава|64748|-s---fn--i|
твоѣ|58814|2s---fn--i|
въ|58774|---------n|
конецъ|64399|-s---ma--i|
не|58767|---------n|
істълі|150972|2spma----i|
д҃адові|58995|-s---md--i|
въ|58774|---------n|
ко|58898|---------n|
тѣлопсанъе|150776|-s---na--i|
н҃|137827|---------n|
з|60050|---------n|
ѣште|58847|---------n|
вь|58774|---------n|
рѣснотѫ|151104|-s---fa--i|
ѹбо|58911|---------n|
право|68979|-------p-i|
гл҃те|58791|2ppia----i|
право|68979|-------p-i|
сѫдіте|66605|2ppia----i|
сн҃ові|146309|-s---md--i|
чл҃вчі|137461|-p---mnpsi|
ібо|67067|---------n|
въ|58774|---------n|
ср҃дці|58805|-s---nl--i|
безаконнъе|68076|-s---na--i|
дѣлаете|67354|2ppia----i|
на|58783|---------n|
землі|64341|-s---fl--i|
неправьдѫ|68736|-s---fa--i|
рѫкъі|58831|-p---fn--i|
вашѧ|59333|2p---fn--i|
съплѣтаѭтъ|137513|3ppia----i|
ѹтѹждені|151385|-puppmn-si|
бъішѧ|58773|3paia----i|
грѣшьніі|65090|-p---mnpwi|
отъ|58785|---------n|
ложеснъ|67707|-p---ng--i|
заблѫдішѧ|67440|3paia----i|
отъ|58785|---------n|
чрѣва|66866|-s---ng--i|
глашѧ|58791|3paia----i|
лъжѫ|66164|-s---fa--i|
ѣростъ|55811|-s---fn--i|
іхъ|58765|3p---mg--i|
по|58960|---------n|
образѹ|60006|-s---md--i|
змііню|85912|-s---mdpsi|
ѣко|59474|---------n|
аспідъі|121545|-s---fg--i|
глѹхъі|64437|-s---fgpsi|
затъікаѭштѧ|151386|-sppafg-si|
ѹші|64194|-d---na--i|
своі|58780|3d---na--i|
ѣже|58800|-s---fn--i|
не|58767|---------n|
ѹслъішітъ|64238|3spia----i|
гласа|58926|-s---mg--i|
обаваѭштаго|151387|-sppamg-wi|
отъ|58785|---------n|
прѣмѫдра|67499|-s---mgpsi|
обавьніка|151388|-s---mg--i|
обаваема|151387|-spppfn-si|
бъ҃|60009|-s---mn--i|
съкрѹшітъ|64900|3spia----i|
зѫбъі|65193|-p---ma--i|
іхъ|58765|3p---mg--i|
въ|58774|---------n|
ѹстѣхъ|66857|-p---nl--i|
іхъ|58765|3p---mg--i|
чрѣновьнъіѧ|151389|-p---mapwi|
львовъі|81177|-p---mapsi|
съкрѹшілъ|64900|-sspamn-si|
естъ|58773|3spia----i|
г҃ъ|58858|-s---mn--i|
ѹнічьчьжѧтъ|69701|3ppia----i|
сѧ|58829|3s---qa--i|
ѣко|59474|---------n|
вода|58907|-s---fn--i|
мімотекѫштіѣ|151390|-sppafn-wi|
налѧчетъ|138076|3spia----i|
лѫкъ|138074|-s---ma--i|
своі|58780|3s---ma--i|
доідеже|69033|---------n|
ізнемогѫтъ|67635|3ppia----i|
ѣко|59474|---------n|
воскъ|138071|-s---mn--i|
істаавъ|151391|-supamn-si|
отъімѫтъ|64421|3ppia----i|
сѧ|58829|3s---qa--i|
паде|59251|3saia----i|
огнъ|60190|-s---mn--i|
на|58783|---------n|
ніхъ|58765|3p---mg--i|
і|58771|---------n|
не|58767|---------n|
відѣшѧ|58918|3paia----i|
слънъца|60228|-s---ng--i|
прѣжде|64254|---------n|
даже|65137|---------n|
не|58767|---------n|
разѹмѣѭтъ|59914|3ppia----i|
тръньѣ|66258|-s---ng--i|
вашего|59333|2s---ng--i|
рамѣна|68767|-s---ng--i|
ѣко|72150|---------n|
жівъі|151392|-p---mapsi|
і|58771|---------n|
ѣко|59474|---------n|
въ|58774|---------n|
гнѣвъ|65122|-s---ma--i|
пожъретъ|140757|3spia----i|
въі|58810|2p---ma--i|
възвеселітъ|68828|3spia----i|
сѧ|58829|3s---qa--i|
праведьнікъ|65559|-s---mn--i|
егда|66511|---------n|
відітъ|58918|3spia----i|
местъ|68901|-s---fa--i|
рѫцѣ|58831|-d---fa--i|
своі|58780|3d---fa--i|
ѹмъіетъ|60186|3spia----i|
во|58774|---------n|
кръві|60329|-s---fl--i|
грѣшьніка|65555|-s---mg--i|
і|58771|---------n|
речеть|58793|3spia----i|
чл҃вкъ|59198|-s---mn--i|
аште|58819|---------n|
ѹбо|58911|---------n|
естъ|58773|3spia----i|
плодъ|59095|-s---mn--i|
праведъніка|65559|-s---mg--i|
естъ|58773|3spia----i|
ѹбо|58911|---------n|
б҃ъ|60009|-s---mn--i|
сѫдѧ|66605|-sppamn-si|
імъ|58765|3p---md--i|
на|58783|---------n|
землі|64341|-s---fl--i|
слава|64748|-s---fn--i|
вь|58774|---------n|
концъ|64399|-s---ma--i|
не|58767|---------n|
істълі|150972|2spma----i|
д҃ад҃ові|58995|-s---md--i|
въ|58774|---------n|
тѣлопсанье|150776|-s---na--i|
егда|66511|---------n|
посъла|58932|3saia----i|
саоѵлъ|122972|-s---mn--i|
і|58771|---------n|
съхрані|65633|3saia----i|
домъ|59745|-s---ma--i|
его|58765|3s---mg--i|
оѵбіті|59540|--pna----i|
і|58765|3s---ma--i|
н҃|137827|---------n|
і|67701|---------n|
ізъмі|66232|2spma----i|
мѧ|58807|1s---ma--i|
отъ|58785|---------n|
врагъ|64025|-p---mg--i|
моіхъ|58929|1p---mg--i|
бж҃е|60009|-s---mv--i|
і|58771|---------n|
отъ|58785|---------n|
въстаѭштіхъ|60145|-pppapg-wi|
на|58783|---------n|
мѧ|58807|1s---ma--i|
отъмі|64421|2spma----i|
мѧ|58807|1s---ma--i|
ізбаві|66370|2spma----i|
мѧ|58807|1s---ma--i|
отъ|58785|---------n|
творѧштііхъ|58852|-pppamg-wi|
безаконенье|73662|-s---na--i|
і|58771|---------n|
отъ|58785|---------n|
мѫжь|65437|-p---mg--i|
крьвъі|60329|-s---fg--i|
сп҃і|150789|2spma----i|
мѧ|58807|1s---ma--i|
ѣко|72150|---------n|
се|59292|---------n|
ѹловішѧ|68662|3paia----i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
нападѫ|65662|3paia----i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
крѣпьці|66465|-p---mnpsi|
ні|59213|---------n|
безаконенье|73662|-s---nn--i|
же|58808|---------n|
мое|58929|1s---nn--i|
ні|59213|---------n|
грѣхъ|58872|-s---mn--i|
моі|58929|1s---mn--i|
г҃і|58858|-s---mv--i|
без|66295|---------n|
безаконеньѣ|73662|-s---ng--i|
тѣхъ|58908|-p---pg--i|
і|58771|---------n|
направіхъ|68355|1saia----i|
въстані|60145|2spma----i|
вь|58774|---------n|
сърѣтенье|68347|-s---na--i|
мое|58929|1s---na--i|
і|58771|---------n|
віждь|58918|2spma----i|
і|58771|---------n|
тъі|58769|2s---mn--i|
г҃і|58858|-s---mv--i|
бж҃е|60009|-s---mv--i|
сілъ|60105|-p---fg--i|
бж҃е|60009|-s---mv--i|
ііл҃въ|66141|-s---mnpsi|
вънъмі|81174|2spma----i|
посѣті|68006|--pna----i|
въсѣхъ|58821|-p---mg--i|
ѧзъікъ|59128|-p---mg--i|
не|58767|---------n|
помілѹі|59746|2spma----i|
въсѣхъ|58821|-p---pg--i|
творѧштіхъ|58852|-pppapg-wi|
безаконенъе|73662|-s---na--i|
възвратѧтъ|64406|3ppia----i|
сѧ|58829|3s---qa--i|
на|58783|---------n|
вьчеръ|65074|-s---ma--i|
і|58771|---------n|
възлачѫтъ|59081|3ppia----i|
ѣко|59474|---------n|
песъ|64425|-s---mn--i|
і|58771|---------n|
обідѫтъ|69992|3ppia----i|
гра|59272|-s---ma--i|
се|59292|---------n|
ті|58908|-p---mn--i|
отъвѣштаѭтъ|59092|3ppia----i|
ѹстъі|66857|-p---ni--i|
своімі|58780|3p---ni--i|
і|58771|---------n|
орѫжье|66117|-s---nn--i|
вь|58774|---------n|
ѹстьнахъ|60198|-p---fl--i|
іхъ|58765|3p---mg--i|
ѣко|72150|---------n|
къто|59233|-s---pn--i|
слъіша|58797|3saia----i|
і|58771|---------n|
